bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
7,687.087903814827,25.8161722832491,1,1,687.087903814827,0
8,763.765385803904,-143.725127783497,1,1,763.765385803904,0
10,9.13438768884526,124.237502363133,1,1,50.8649409926856,0
11,4619.17504111525,-607.783967421437,1,1,4303.53765385452,0
25,158.869760233546,263.977689770964,1,1,158.869760233546,0
26,0.0,0.0,1,0,21.493174552033,0
33,142.438159853326,257.538860968086,1,1,400.276065592469,0
34,126.130989375024,-64.2145678072565,1,1,227.447013760669,0
40,34.9825770947717,20.4679539758287,1,1,168.271534162999,0
41,0.0,0.0,1,0,1345.60479825293,0
42,572.520203913269,-42.393161472564,1,1,572.520203913269,0
43,71.4681484289266,-66.4893724708316,1,1,124.043269121163,0
44,0.0,0.0,1,0,1468.84650628733,0
50,36.3169212782476,299.140338120898,1,1,194.370416371164,0
55,98.9370186867624,0.487124477516385,1,1,151.132262151671,0
70,0.254440125386988,115.750429578587,1,1,5.22261497141244,0
80,0.0,0.0,1,0,1232.19337570351,0
86,518.631886196297,-49.9878449689022,1,1,518.631886196297,0
91,145.811867879327,5.15730818626309,1,1,265.110027817872,0
94,420.939464564879,-13.0639861562754,1,1,420.939464564879,0
97,114.491875627036,13.1601401320824,1,1,156.934616420135,0
101,514.131141913229,7.11261451031067,1,1,514.131141913229,0
104,271.739061830472,103.53366927892,1,1,271.739061830472,0
110,157.086227435455,92.0333848793224,1,1,275.967975842893,0
113,419.465558699969,17.4257459001728,1,1,419.465558699969,0
116,33.0622224649911,89.588676202156,1,1,33.0622224649911,0
122,130.523937172944,-71.2145423703749,1,1,192.924924389496,0
126,2.68578810853689,173.495099571407,1,1,9.3408318925032,0
136,204.033408448122,-44.7003005482318,1,1,204.033408448122,0
141,562.018023001773,23.5675376690103,1,1,562.018023001773,0
144,129.047740423688,12.2452687397655,1,1,129.047740423688,0
149,213.203477469978,-8.90723412222521,1,1,213.203477469978,0
153,1.17846123069152,177.554196973633,1,1,1.17846123069152,0
154,0.0,0.0,1,0,1326.19817996291,0
155,468.627844999059,-92.2947834515587,1,1,468.627844999059,0
159,0.0,0.0,1,0,638.811737191454,0
162,21.1388704289292,212.401214046614,1,1,75.9361930022949,0
167,224.378651702637,-9.61179358081362,1,1,224.378651702637,0
175,95.2937153761237,109.379290090933,1,1,95.2937153761237,0
179,204.023855431736,196.040496187129,1,1,204.023855431736,0
181,178.637354167368,7.40355131804318,1,1,345.164058596498,0
185,619.955815375248,42.4940173834362,1,1,619.955815375248,0
186,24.4574737352764,-20.7383901495655,1,1,115.402903722214,0
191,0.0,0.0,1,0,1067.39326740702,0
192,482.719465435077,-103.579347463947,1,1,482.719465435077,0
203,9.45773205964751,199.036132443801,1,1,76.3165095356394,0
207,213.753470707963,19.6729102577101,1,1,213.753470707963,0
209,49.0857473304483,785.823278291252,1,1,52.1512558413029,0
210,936.236870252352,-950.421429510004,1,1,936.236870252352,0
213,541.611279066305,-280.339172393513,1,1,541.611279066305,0
218,220.188156709494,56.657853502458,1,1,220.188156709494,0
221,189.727603414428,-33.7993097320668,1,1,398.641895375716,0
226,8.79097487005027,3.44360486386359,1,1,160.966655041177,0
231,49.8991261908051,2.53000474991708,1,1,53.433048147615,0
235,86.8437251936484,-19.854914813756,1,1,99.711052468962,0
236,15.832043845712,8.91542284996932,1,1,15.832043845712,0
237,0.0,0.0,1,0,820.546812924726,0
242,100.766660510217,4.43100277712225,1,1,124.763233265033,0
250,697.95935562511,-65.3112988106403,1,1,697.95935562511,0
263,86.1004922265515,34.8814869428133,1,1,86.1004922265515,0
264,787.061839306885,-134.85156016996,1,1,787.061839306885,0
269,117.203618061934,-195.608466578379,1,1,117.203618061934,0
274,360.735646029371,-108.108748079171,1,1,360.735646029371,0
275,83.651752574444,528.013321809271,1,1,94.0431128567111,0
276,122.205655086457,22.3801582628922,1,1,162.368519863027,0
279,0.449558306822311,9.38081552827717,1,1,36.5026022637852,0
285,0.0,0.0,1,0,987.239894865362,0
288,2.27889894073374,386.367673443506,1,1,2.34723430161292,0
294,339.940944500248,-110.562964969069,1,1,1031.65239295932,0
