bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
7,0.0,0.0,1,0,888.663471732743,0
10,787.380755157038,51.3585023253438,1,1,787.380755157038,0
12,181.1126517784,58.3085686837553,1,1,181.1126517784,0
18,122.11071240416,23.0729141260894,1,1,140.555210463606,0
19,233.155252381876,-71.5235728056189,1,1,233.155252381876,0
20,481.619896864023,36.7590256308087,1,1,481.619896864023,0
22,475.551570996781,-238.591978817092,1,1,647.416418843871,0
31,4336.47723926284,-387.062441439593,1,1,4051.88487060514,0
51,403.464291673445,-241.713570968196,1,1,403.464291673445,0
53,0.0,0.0,1,0,1583.92021921842,0
54,268.433537922412,-98.6725760896111,1,1,268.433537922412,0
58,27.0103512415954,-29.7444155367105,1,1,27.0103512415954,0
60,20.7159329678021,-16.2012014897517,1,1,20.7159329678021,0
65,157.357983880034,148.954794490681,1,1,157.357983880034,0
66,2.86319742906234,307.979284754575,1,1,33.6079259972511,0
73,0.0,0.0,1,0,421.797608527648,0
74,0.0,0.0,1,0,1596.26014337963,0
80,0.0,0.0,1,0,1059.43981907552,0
83,130.557315434684,-50.5143801726532,1,1,237.73208180572,0
92,19.2832332092047,242.781554945202,1,1,40.6583087634894,0
101,360.561502090183,-111.541200982496,1,1,448.87329568477,0
103,296.902360582999,286.525070690628,1,1,296.902360582999,0
108,184.035252069799,31.6471331715621,1,1,184.035252069799,0
111,168.513402941252,233.41837902934,1,1,168.513402941252,0
118,560.005404328522,-137.489319771762,1,1,560.005404328522,0
122,576.489682513512,-21.8498099471903,1,1,576.489682513512,0
124,445.472761968752,-49.1548641087872,1,1,578.162197389942,0
138,0.0,0.0,1,0,1337.46565548174,0
139,155.953313306996,130.199930146416,1,1,161.214079659801,0
145,554.313688173678,21.3942003817355,1,1,554.313688173678,0
146,50.8770678133284,458.779758712125,1,1,50.8770678133284,0
148,357.83545271801,5.42821259909529,1,1,357.83545271801,0
155,35.4142294185709,1.70481929727018,1,1,84.1557995447824,0
160,249.192478807335,-25.6452836498425,1,1,497.658085775811,0
163,310.690238577657,-38.3484462007315,1,1,370.008769953181,0
173,112.859918257758,158.314158125857,1,1,112.859918257758,0
175,207.039866847315,81.9861033934706,1,1,207.039866847315,0
178,83.3840474022103,162.050484465544,1,1,83.3840474022103,0
184,0.0,0.0,1,0,1039.19636338945,0
186,294.510216189502,-115.678124200674,1,1,294.510216189502,0
187,507.674181910118,-6.70963097324582,1,1,689.592417004983,0
188,332.174918845911,40.4164308034268,1,1,332.174918845911,0
195,48.3014354154456,83.5078391295782,1,1,48.3014354154456,0
197,109.388130571088,-0.901019774031282,1,1,109.388130571088,0
199,212.249917459571,4.10784196577471,1,1,212.249917459571,0
201,368.675477480535,3.21055567333711,1,1,368.675477480535,0
204,343.934850657928,17.110762706881,1,1,343.934850657928,0
209,43.5051037390635,11.6106774270823,1,1,72.7518714427904,0
216,233.658787715946,19.107860735196,1,1,233.658787715946,0
225,714.939264733865,-534.443405744507,1,1,714.939264733865,0
226,54.9108955297508,615.08409210253,1,1,95.3927225265899,0
228,475.582369543018,-180.167885167148,1,1,700.897029355599,0
231,0.0,0.0,1,0,835.164370020441,0
235,33.0503806268588,98.518870307348,1,1,33.0503806268588,0
238,189.35427765888,-145.534557334534,1,1,189.35427765888,0
239,307.872348540311,-122.098557216126,1,1,307.872348540311,0
241,7.62118597447803,147.925796370037,1,1,12.6599126814231,0
250,71.1164748520274,71.6453172732206,1,1,71.1164748520274,0
257,439.883223589357,-9.36322001677003,1,1,717.647036326305,0
259,395.807112380834,25.1759667255132,1,1,395.807112380834,0
261,311.101261846869,70.2682313206382,1,1,311.101261846869,0
265,98.3829608281478,-27.7193485485924,1,1,257.670442743961,0
266,131.43360239805,14.1192816122921,1,1,135.750972268806,0
267,94.9176203647448,54.1832228841156,1,1,94.9176203647448,0
278,255.907792097361,9.62693937147971,1,1,320.19785500521,0
281,3.46533859675433,206.419831503835,1,1,12.746805379531,0
282,0.0,0.0,1,0,829.091535727944,0
287,25.2844347222212,116.941706015519,1,1,25.2844347222212,0
292,55.9508709817467,65.256320257726,1,1,55.9508709817467,0
298,51.5205075556405,-50.4577536585185,1,1,51.5205075556405,0
