bus_number,bus_type,P_demand,Q_demand,voltage_mag,voltage_ang
1,3,0.0,0,1.0,0.0
2,1,308.077348970658,0,1.02107355094013,-16.1625083457523
3,1,0.0,0,1.00023803402619,-14.4962948258575
4,1,0.0,0,1.01533289350518,-15.1316511195174
5,1,0.0,0,1.00478017783548,-16.468023101963
6,2,0.0,0,1.0,-14.2658422993911
7,1,0.0,0,1.00521912723258,-16.151391526503
8,2,0.0,0,1.0,-15.8710751378843
9,1,0.0,0,1.00772590251746,-15.8358215714788
10,1,0.0,0,1.00676153304945,-15.8560455518399
11,1,0.0,0,1.01326515139078,-16.3616071392067
12,2,0.0,0,1.0,-16.9610195761812
13,1,0.0,0,1.00491199506466,-16.2450338238158
14,1,0.0,0,1.00538104875614,-16.4060497375849
15,2,0.0,0,1.00919979687071,-16.2612104586023
16,1,430.07259787557,0,0.997686062457874,-16.971734380262
17,1,0.0,0,1.00267924801314,-16.0593963345222
18,1,0.0,0,0.998844833741179,-18.2914591986403
19,1,31.7624446932414,0,0.999128447968422,-16.9507265083649
20,1,0.0,0,0.999506173792066,-15.2823182078614
21,1,0.0,0,0.998837342263149,-16.2229969017728
22,1,0.0,0,1.00046294648578,-16.8172678805536
23,2,0.0,0,1.0,-15.8017612593584
24,1,0.0,0,0.990780734745349,-15.3749456250602
25,1,57.5356720541804,0,1.00540670848061,-18.7186469716653
26,1,0.0,0,0.999638816042782,-15.7935677817673
27,1,0.0,0,1.0020839168155,-17.006171234899
28,1,0.0,0,1.00011683262685,-16.4234377252009
29,2,0.0,0,1.0,-14.5756911265021
30,1,0.0,0,0.990501336079007,-19.139591600165
31,1,0.0,0,0.999819098108483,-19.4469747724261
32,1,0.0,0,0.99818789062665,-17.2152327983809
33,1,458.744224592241,0,0.99527090477287,-18.1300347599925
34,1,0.0,0,1.00049903522475,-18.4559862056206
35,2,0.0,0,1.0,-17.0323721559989
36,2,0.0,0,1.0,-19.5005600384106
37,2,0.0,0,1.0,-17.3835928357633
38,1,0.0,0,1.00639532664356,-16.8520087348257
39,2,0.0,0,1.0,-19.2380168439387
40,1,1674.87815720613,0,0.999922870606032,-17.0603481065219
41,1,408.182363365878,0,0.999651189807329,-20.2688437745499
42,1,147.982960352649,0,0.988257991791347,-18.4035908449559
43,1,0.0,0,0.998514689212212,-18.8437845985166
44,1,0.0,0,0.996925669364547,-17.4830840242058
45,1,0.0,0,0.999746671760273,-16.9849072159469
46,1,0.0,0,0.997552339703728,-18.4910800937456
47,1,0.0,0,1.01254886830046,-16.6054065403565
48,2,0.0,0,1.0,-14.6455682171761
49,1,0.0,0,1.00560692355978,-16.1726863215223
50,1,0.0,0,0.993580929393592,-17.9564821070988
51,1,0.0,0,0.997643686832605,-16.1068185423101
52,2,0.0,0,1.0,-16.0178750393927
53,2,0.0,0,1.0,-16.5059916450796
54,1,0.0,0,0.996363607681723,-17.4722826908182
55,1,373.6701329045,0,0.998303126036768,-17.2631430384368
56,1,0.0,0,1.01454563018395,-16.4381408474323
57,1,0.0,0,1.01617916413777,-15.3561701339439
58,1,170.918543682877,0,1.01111629028364,-15.7532600530318
