from_bus,to_bus,resistance,reactance,susceptance,line_rating,line_status,P_from,Q_from,P_to,Q_to
1,4,0.0069010017317914,0.292655879001698,0,17.3406989599545,1,4.99930258699824,4.60594734507941,-4.99608863403132,-4.46965086709582
3,4,0.0003879899730965,0.0296738097359588,0,730.261581700941,1,-60.4589804657986,4.9072490317692,60.4737427368974,-3.77821773139603
1,5,0.0033187033372838,0.116127746968463,0,1289.67487759918,1,-23.91063059372,-2.34830461895156,23.9299383464202,3.0239196385022
1,7,0.0158867790729907,0.100033360285765,0,1426.73826462945,1,-36.3779533194751,12.8276497495624,36.6161979352828,-11.3275086964425
6,8,0.0069016659932809,0.040831920213342,0,13088.4520411765,1,-24.420214175276,6.73838799895506,24.4656247900001,-6.46972785239653
5,9,0.0096805811007747,0.0210295116364541,0,775.023120970096,1,92.4414721464257,31.7245843614599,-91.516795137937,-29.7158716914716
1,10,0.0038810781712242,0.0624021274549828,0,283.683488752004,1,-16.9707633901114,5.57607289860719,16.9832455769386,-5.37537737562444
7,11,0.0018941095661816,0.0050745570891619,0,1396.18349824012,1,390.764031698994,-12.2214001064198,-387.808694488217,20.139119155823
11,12,2.62534057127678e-05,0.0426085840599005,0,745.505437396736,1,-21.9054368275703,-4.22918407202747,21.9055720287057,4.44861194377051
9,13,0.0461134981057261,0.0387666640733178,0,208.99335655903,1,7.22928388782373,1.00970256893375,-7.20393472221233,-0.988392049711312
9,14,0.0644057111350458,0.213950053619801,0,12.3998009450564,1,-0.536679317342527,-1.86398140541188,0.539179374811833,1.87228637433753
10,14,0.0712541086930359,0.211293376385453,0,7.46227998690507,1,0.54194526875996,1.88048821815747,-0.539179374811778,-1.87228637433745
5,15,0.0188532060985257,0.0799746236899464,0,331.599375736461,1,4.24672156700365,14.0831488665413,-4.20592893661383,-13.910107992342
7,15,0.0050233371179391,0.0401109524724914,0,4634.44765493321,1,29.223784743589,0.990477791751967,-29.1799405566389,-0.640385401442157
11,15,0.0015931953796872,0.0262983317541534,0,1470.51717590457,1,-33.0246244275251,-15.9099350837986,33.0467750203908,16.2755673516051
8,16,0.0581236221479131,0.0421063415386841,0,613.063746559425,1,-24.4656247899997,6.46972785239612,24.8480584537407,-6.19268244699464
10,16,0.0496309938382414,0.0755142762822148,0,305.858218699461,1,-15.3662587653356,3.6059341066911,15.491573829036,-3.41526542144501
15,18,0.106697128067198,0.035757329048225,0,5.87315556541247,1,0.339094472864368,-1.7250739578194,-0.335715578854088,1.72620632405206
16,19,0.0369829152728215,0.972508637847802,0,2.70032699332482,1,-0.014138531830758,0.86581977092737,0.0144167723046303,-0.858503115054149
18,19,0.0137433528389685,0.197194619169722,0,2.1036229934611,1,0.0145201702379029,-0.85701952394519,-0.0144167723046059,0.858503115054168
10,20,0.0695428221528657,0.514425479307809,0,6.02339259710614,1,-2.15893208036267,-0.111044949223729,2.16222598698323,0.135410792306067
16,20,0.0658351245804493,0.163150581655764,0,13.9870692236469,1,1.84420193885084,1.0192049547406,-1.84126918736292,-1.01193710016973
18,20,0.0271366636570799,0.834711837212974,0,8.86231914004218,1,0.321195408616185,-0.869186800106758,-0.320956799620201,0.876526307863853
16,22,0.0242526517190243,0.0361886788187005,0,2527.13602235436,1,-42.1696956897961,7.7229231427714,42.616930714105,-7.05557984197706
7,23,0.0002294068256036,0.0035937526797537,0,754.557540206151,1,-555.902301649491,21.1880869672482,556.62704111831,-9.83474383397925
22,23,0.0102965777962361,0.392883460114774,0,16.6328672813025,1,-4.43833275115941,4.11242323251677,4.44205813523812,-3.97027485894421
9,24,0.0009893903153054,0.0274151249875727,0,601.710270731622,1,94.0349937971302,-4.45496460394462,-93.944529954492,6.96163716220457
17,25,0.0246680609432313,0.0769661009262142,0,2.14754718248968,1,-1.45447892955659,-4.87619599825586,1.4609812685061,4.89648375727333
23,26,0.0004845058199871,0.0054956386582068,0,1951.75704863688,1,-445.680789676651,-8.73610967986159,446.662142295964,19.8673679012239
21,27,0.0004484542858333,0.0017724381665136,0,1976.88143355857,1,649.550820401513,7.76777962060642,-647.585451945744,-6.88338275267597e-12
22,28,0.0004178692596636,0.0112264719981469,0,1049.88664092107,1,-38.1785979629461,2.94315660946281,38.1846530766076,-2.78047997701202
28,30,0.0107079053642107,0.0021382956143825,0,1247.74668474417,1,-216.133210533196,290.286277732684,229.99808651956,-287.517556632973
28,31,0.004569370393558,0.019434847325247,0,196.920564497366,1,-152.961113682085,67.8104981096775,154.225704507799,-62.4318293851415
29,33,0.0027603872372328,0.0009823270199001,0,5194.27502500762,1,-449.89229462074,4.32986979603811e-13,455.641680564897,2.04600901083749
2,34,0.0001164844356109,0.0010265606917847,0,3858.19720310407,1,-1333.21591644798,349.480268174504,1335.42030422431,-330.053313588204
25,35,0.000894923719022,0.0019536234618281,0,1149.31018926303,1,-561.462446430114,18.8822629237849,564.313765091357,-12.6578184092963
33,35,0.0003198923531042,0.0028858164814006,0,5921.01124260282,1,-455.641680564902,-2.04600901084839,456.307958315275,8.05664132061663
2,36,0.0006193287094078,0.0008015534086714,0,2005.34581147708,1,1333.21591644798,-349.480268174504,-1321.49554686054,364.64911478374
26,36,0.0003711044850233,0.0055254854094204,0,1946.04922305348,1,-446.662142295968,-19.8673679012208,447.41380376915,31.0590798597175
30,36,0.0014982271671965,0.010842771591372,0,1026.39055510123,1,-229.998086519547,287.517556632995,231.938030249533,-273.478052327576
31,36,0.0046344878168633,0.0179916211528764,0,209.018945010411,1,-154.225704507801,62.4318293851509,155.508316830792,-57.452579053044
32,37,9.62442187750421e-05,0.0006888363906127,0,3038.35528059411,1,-1257.34800913182,-27.2856691932299,1258.88691750833,38.2999005418164
34,37,0.0001006374743744,0.0032872361341064,0,2822.54408559338,1,1930.7403673262,122.072755174168,-1926.97355292327,0.966982187692889
9,38,0.0009314062169336,0.0062193657694434,0,650.043781154736,1,-358.725484981118,82.7965901070343,360.027928574924,-74.0996617886701
32,39,4.19292188929625e-05,0.0007754834643383,0,2688.3833526787,1,1257.34800913183,27.2856691933199,-1256.67757690229,-14.8859841597994
34,41,4.27216493620688e-05,0.0004550218802811,0,2781.53952188492,1,-1849.90521515191,172.981409277123,1851.38011300607,-157.272493426672
9,42,0.0009096836452427,0.0622866511858145,0,15.450128598642,1,-2.65971006911616,3.46557410000889,2.65988917937535,-3.45331030006434
13,43,0.0024571268865221,0.0304957511368615,0,452.146530828475,1,-84.2668218759514,0.98839204971211,84.4482469563459,1.26330041763507
17,43,0.0084966409117523,0.164623156575157,0,2.31083780746009,1,1.45447892955661,4.87619599825577,-1.45223927078215,-4.83280241472874
25,43,0.0022093726843979,0.0002464830025182,0,1270.12048190167,1,560.001465161631,-23.7787466810758,-552.994063077401,24.5605095397238
39,43,0.0014739728837736,0.0022263949927842,0,2880.25022668882,1,790.98966931453,-25.4377179389949,-781.644019830197,39.5540612213514
40,43,0.0010952778665069,0.0037201608478385,0,4434.4533826305,1,-453.391594428037,0.790118404416262,455.74703410605,7.21023907339234
34,44,8.36782973751483e-06,0.0002434438467273,0,8699.04085557071,1,-1416.25545639864,34.9991491368446,1416.42341230286,-30.1128365936939
12,45,0.005375508324248,0.0428862124266585,0,1213.92007040397,1,-21.9055720287056,-4.44861194377087,21.9332550972035,4.66946956031762
39,45,0.0016997343451831,0.0078419770368353,0,854.735483744673,1,211.98265133522,28.1645728659989,-211.195767488792,-24.5341672841906
7,46,0.0012938320024211,0.037253345572863,0,345.372065663025,1,99.2982872716262,1.37034404386809,-99.1680329074338,2.38007396446069
24,46,0.0023311378316619,0.0202012886441775,0,482.627981085211,1,-81.0617346825528,-6.9616371622058,81.2207273728962,8.3394438222489
39,46,0.0016088980233212,0.0204628359365576,0,1663.44745314558,1,253.705256252535,12.1591292327757,-252.654472642601,1.20530549411487
46,47,0.0075960767863167,0.0362153661960062,0,36.1067896407805,1,11.2054841276063,-8.70999310606438,-11.1898300449159,8.78462615060083
40,48,0.0028691589749242,0.0012391208344187,0,3135.26795698714,1,450.727314585194,2.63363550925862,-444.629185372785,1.82076576038526e-12
23,49,0.0002710303282736,0.0289694872349702,0,1080.48831405666,1,-115.3883095769,22.5411283727849,115.42649678755,-18.4594305106739
36,49,0.0027929291085219,0.0027274524187002,0,3006.79358376743,1,486.63539601107,-64.7775632628,-479.857190785478,71.3968620414826
38,49,0.0031485149193255,0.0151335788514002,0,1000.32916941727,1,-360.02792857492,74.0996617886809,364.430693997917,-52.9374315308011
40,50,0.0176769650588176,0.0888020522583263,0,19.183353256894,1,2.66427984284303,-3.42375391368184,-2.66079937377011,3.44123840807716
42,50,0.0046227891056467,0.061311969272032,0,17.7667905746567,1,-2.65988917937528,3.45331030006469,2.66079937377004,-3.4412384080775
43,51,0.0685820860325812,0.244655436165174,0,81.7289271777997,1,8.50886077927995,-6.21356709584531,-8.43005452852985,6.49469557654869
43,52,0.0090144356611053,0.629147757654183,0,8.1606596699453,1,1.56231533263696,-1.77357148625515,-1.56179406508401,1.80995250048719
51,52,0.525247722241211,0.369579116699417,0,9.3432551073089,1,-1.53142116042736,1.83132373314433,1.56179406508405,-1.80995250048726
51,53,0.0432779835216018,0.0706726315645014,0,44.2791051911658,1,-0.0337401750485765,-10.1554653752283,0.079029428504924,10.2294223959327
51,54,8.35138529855859e-05,0.141263879456832,0,344.369165390123,1,12.3334647382441,1.84419446886018,-12.3333329563851,-1.62128514330982
1,55,0.0025754831812713,0.0301042948712202,0,158.724297445656,1,68.7641171738953,-18.1088813918156,-68.632862286698,19.6430928579241
4,55,0.001213756040255,0.109888672146243,0,846.567971101113,1,5.74572108278863,-15.8613532927062,-5.7421412147792,16.1854603858682
47,55,0.0272759446524901,0.134696951534334,0,38.1387765026545,1,11.1898300449172,-8.78462615060048,-11.1336194634473,9.06221118255566
53,55,0.002167223254232,0.0242988962118646,0,755.233410038893,1,108.663353904394,-8.23741074490917,-108.405983585682,11.1230454621328
54,55,0.0426817678669672,0.538138040721726,0,2.14303246848599,1,2.28612360660903,-1.95618016613689,-2.28218329593373,2.00586018579431
1,56,0.0655311488032978,0.696069957151023,0,33.4922810650025,1,-4.612535759467,-0.0526335211211957,4.62658963561043,0.201913384874684
51,57,0.0497857762615807,0.501931935119315,0,15.0929005141626,1,-2.33824887423804,-0.0147484033248066,2.3410108999672,0.0425946884124398
56,57,0.241452327470642,0.453711344910333,0,12.1463307727828,1,2.35440624279236,0.0677657814906657,-2.34101089996719,-0.0425946884123519
9,58,0.0005909600158666,0.0063637209303995,0,1010.03045983818,1,198.21475237228,-5.76911188138572,-197.975005744217,8.35081046341242
21,58,0.0003480729614558,0.0018660568792195,0,2145.98595611977,1,-649.550820401509,-7.76777962059563,651.076263775253,15.945846912947
43,58,0.0001899958758642,0.0134669468821156,0,361.654621960546,1,267.868297762701,-5.30251733218231,-267.727125869013,15.3088102841098
45,58,0.0005624364016419,0.0202394758256705,0,573.530687905285,1,189.262512391589,19.864697723874,-189.053920065684,-12.3584279923088
54,58,0.0058704392162189,0.19220119700227,0,8.86231914004218,1,-2.98714772700355,3.44150756078769,2.98839092513558,-3.40080461501385
56,58,0.0157918140992872,0.0772889405768711,0,115.195095619682,1,45.9033888210201,12.3431203537227,-45.5465769306953,-10.59679704881
3,59,0.0036374717319563,0.0256068365247944,0,236.744439465188,1,-84.2469642372551,-4.90724903176874,84.5148430964821,6.7930451731958
6,59,0.0095742441562911,0.0398715822275672,0,529.066524203898,1,24.4202141752761,-6.73838799895472,-24.357218905282,7.0007294482133
9,59,0.0034081247228606,0.198859134685522,0,38.7823474509113,1,10.9126296629113,-1.79524009260072,-10.9083290892957,2.04617232583423
