bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
2,5217.55779525818,-769.006533550191,1,1,4887.74097025293,0
5,394.842038774708,103.594320660506,1,1,1065.60419644693,0
7,734.076593311478,39.0101249953176,1,1,734.076593311478,0
8,104.992446846438,12.9388246800114,1,1,104.992446846438,0
13,0.130996793903901,68.2299871095411,1,1,9.62499109838587,0
18,462.269291540807,-182.773859175912,1,1,462.269291540807,0
21,0.0,0.0,1,0,1635.24659460162,0
23,241.274383200068,-10.2307587152884,1,1,363.998233051477,0
27,512.551330830033,-357.956327106497,1,1,512.551330830033,0
33,280.364022962283,-20.555660463465,1,1,470.09592609004,0
39,103.708672097261,-24.7547983223618,1,1,103.708672097261,0
40,156.990885921321,343.356399752612,1,1,260.144782935789,0
59,82.7751289657017,-23.2766027402435,1,1,537.78897722407,0
64,477.805386685953,-75.6951732293761,1,1,477.805386685953,0
66,299.006962269439,-26.8637561258512,1,1,678.243358007781,0
67,257.559960989201,152.476730696067,1,1,439.016622692442,0
78,343.983811583193,-6.74222237638969,1,1,630.21742796467,0
80,0.0,0.0,1,0,1377.80891606182,0
82,2.33552599939204,198.67630373765,1,1,84.3974847213847,0
83,71.7644948627779,79.9047489626696,1,1,71.7644948627779,0
85,404.365398093099,-138.560937186132,1,1,1212.28558039448,0
88,0.0,0.0,1,0,1235.00430902308,0
90,61.3808434973433,248.097649905788,1,1,70.1214556438041,0
96,261.251722570675,-10.7136431288707,1,1,361.512996626643,0
100,181.298942186086,-79.5845703920689,1,1,181.298942186086,0
106,0.0,0.0,1,0,1270.68381304026,0
114,653.433267755718,-166.368882501828,1,1,653.433267755718,0
117,0.0,0.0,1,0,34.7537107177058,0
121,482.882039521944,4.42159118929843,1,1,482.882039521944,0
126,421.949829149554,-40.0857952204543,1,1,904.636440881476,0
131,0.849345197175684,918.373201436873,1,1,0.849345197175684,0
133,74.6657471106003,71.2085336288765,1,1,85.9728852261393,0
135,0.0,0.0,1,0,90.2850925873435,0
137,6.20991279050548,24.5552670989279,1,1,257.890851751795,0
141,208.009853875783,-11.8077576414195,1,1,302.542588855713,0
147,5.70403452581799,13.668564260886,1,1,17.6977028477007,0
153,110.455285805153,8.86287485799168,1,1,182.238173671839,0
155,400.724004928294,-35.8246040582632,1,1,400.724004928294,0
157,179.023446995842,-21.2488743182771,1,1,179.023446995842,0
160,177.078329299736,32.4941734198085,1,1,177.078329299736,0
161,179.286582158507,37.1377441766578,1,1,179.286582158507,0
167,49.9903833536388,-9.59543669267448,1,1,167.512608451378,0
170,295.790362610173,-4.61286909878992,1,1,295.790362610173,0
171,283.46985031087,121.968098981469,1,1,283.46985031087,0
173,280.312058344073,-108.379845676092,1,1,280.312058344073,0
177,131.957735255032,51.7910481573687,1,1,131.957735255032,0
184,778.550721595404,-65.0462608310692,1,1,778.550721595404,0
197,56.0841554048892,0.830278062771656,1,1,340.932671838658,0
201,162.368520850343,170.231388871759,1,1,162.368520850343,0
204,133.421953010612,97.1556864815698,1,1,133.421953010612,0
212,715.699443939539,-97.6339484071585,1,1,715.699443939539,0
213,120.476141524743,-1.80556094108315,1,1,120.476141524743,0
216,244.983082664641,15.8584518848127,1,1,367.428577187688,0
219,117.573644981466,-13.1659540194276,1,1,117.573644981466,0
223,681.172860434401,-16.6386392724371,1,1,681.172860434401,0
224,2.45560085761815,14.5897598795796,1,1,28.6497309466354,0
228,318.66862374341,26.0780705261434,1,1,744.98482181725,0
231,16.3294930386388,42.4292261504207,1,1,51.2170658378913,0
239,0.0,0.0,1,0,140.613523678401,0
240,272.665580283276,-16.479827690885,1,1,272.665580283276,0
251,110.639300721723,245.335227999832,1,1,110.639300721723,0
282,0.366965394997954,100.509843345154,1,1,49.1384506024825,0
283,51.1880851674931,45.5556219896151,1,1,57.0164181095995,0
288,10.4794456537111,54.6635947041899,1,1,10.4794456537111,0
291,0.0,0.0,1,0,803.348605422715,0
295,77.618027641539,219.603867023008,1,1,98.696346253297,0
