bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
1,99.3895336396229,2.63211902581692,1,1,202.041030955774,0
2,229.223584143486,-14.7086719729144,1,1,229.223584143486,0
7,53.9416978912122,3292.84189994779,1,1,53.9416978912122,0
8,4416.3805735986,-3290.08535994544,1,1,4543.50361391246,0
11,0.0,0.0,1,0,1500.93864786759,0
13,0.0,0.0,1,0,1703.24881640971,0
15,191.243024358791,-12.5342716871093,1,1,191.243024358791,0
24,460.220750981649,-227.480435675052,1,1,460.220750981649,0
26,1106.21265227985,270.370009721298,1,1,1106.21265227985,0
30,633.99776329691,-77.1527085138079,1,1,689.376671654046,0
31,236.463469170728,30.0266528636902,1,1,236.463469170728,0
36,274.257549455552,-19.1695541493225,1,1,274.257549455552,0
41,177.109110156229,-55.706050121769,1,1,177.109110156229,0
44,212.581458770706,52.1751729161179,1,1,212.581458770706,0
45,0.0,0.0,1,0,841.343623984621,0
50,452.148111485155,-37.851302137173,1,1,452.148111485155,0
56,126.732573469195,18.994961479384,1,1,126.732573469195,0
63,0.0,0.0,1,0,1091.70484022373,0
72,501.170863757045,-66.0361445534081,1,1,501.170863757045,0
77,0.0,0.0,1,0,1033.9112161057,0
82,231.540026682747,208.204891365683,1,1,231.540026682747,0
88,253.864457253778,-97.6299556775382,1,1,577.665195527259,0
93,74.8581181759377,105.237918401785,1,1,74.8581181759377,0
94,0.0,0.0,1,0,382.840686778768,0
100,103.055850132904,515.241849489871,1,1,103.055850132904,0
102,680.955062824615,-544.674141757162,1,1,680.955062824615,0
106,355.209909185631,-5.80565798083284,1,1,355.209909185631,0
113,342.636760761632,342.550773648207,1,1,342.636760761632,0
125,521.296415553315,29.2421858087217,1,1,812.053049701998,0
128,39.6085128101603,10.3314803895866,1,1,113.209477181209,0
132,55.0174116460616,165.705566053165,1,1,55.0174116460616,0
134,263.665291091525,-36.6688612185081,1,1,263.665291091525,0
136,12.0193202989195,344.335941344635,1,1,20.1600025225096,0
138,135.639805044837,-7.97159341071716,1,1,135.639805044837,0
139,96.6883446012289,115.602869189573,1,1,170.919367779149,0
141,0.0,0.0,1,0,774.641782999669,0
151,97.2155248350726,99.9293093630205,1,1,97.2155248350726,0
161,240.617229630031,483.254872260359,1,1,240.617229630031,0
163,232.096465279956,-67.3496541841826,1,1,232.096465279956,0
164,51.8544243818777,138.983947712171,1,1,174.531036792634,0
169,3.7166313572487,27.8113954696736,1,1,9.92009140295489,0
171,661.49194422578,-678.278899137407,1,1,661.49194422578,0
172,254.646243519972,11.4943630007679,1,1,254.646243519971,0
181,0.0,0.0,1,0,863.227997530247,0
183,410.631341514839,-123.199455726738,1,1,410.631341514839,0
186,112.081206545173,62.5534184673823,1,1,112.081206545173,0
190,303.853657302751,52.0632860408989,1,1,303.853657302751,0
192,0.0,0.0,1,0,500.358253284162,0
193,282.375699405909,9.03417735144414,1,1,282.375699405909,0
196,46.3019600460664,175.1299795298,1,1,80.4277775090677,0
203,458.577271620722,-102.408106034441,1,1,671.770553981812,0
206,54.4418840745818,-7.69193330721313,1,1,54.4418840745818,0
215,10.5889599491369,42.7326163218611,1,1,10.5889599491369,0
216,0.0,0.0,1,0,446.308151373362,0
220,273.608946420859,34.9680483739897,1,1,273.608946420859,0
225,367.979771572166,14.6563686753371,1,1,367.979771572166,0
228,513.315718147515,-159.780275934649,1,1,513.315718147515,0
231,301.909658569703,-12.8482294320509,1,1,301.909658569703,0
239,250.210719329129,-31.2259816632111,1,1,250.210719329129,0
240,472.129655853019,-78.1178685172277,1,1,706.076158154187,0
242,390.208712374228,93.3830020998688,1,1,390.208712374228,0
246,317.164619478853,-2.38882340515427,1,1,317.164619478853,0
255,36.8282851729433,24.7888111126326,1,1,36.8282851729433,0
259,6.23279037150109,71.5484516720243,1,1,29.066993354297,0
269,0.0,0.0,1,0,889.529970592513,0
271,57.5834487539088,-22.3094229656064,1,1,57.5834487539088,0
274,6.17849300862406,10.1074674165913,1,1,32.2424779401023,0
278,343.350027016213,-93.3299172886616,1,1,343.350027016213,0
279,219.449079566759,-2.47223441407954,1,1,219.449079566759,0
281,209.811109529062,78.8938657234636,1,1,209.811109529062,0
