bus_number,bus_type,P_demand,Q_demand,voltage_mag,voltage_ang
1,1,86.4591374606703,12.8133541890386,1.04018208361637,-1.25025111645953
2,1,13.037752149923,4.47904420354928,1.03734673480361,-1.40139907964359
3,1,53.6882511830489,10.5795105459737,1.03776836655001,-2.79084254290434
4,1,45.2486612728629,9.96901824569957,1.0410820345217,-1.20550882696639
5,2,12.2179650660717,4.45284387259434,1.04307696885978,-0.812803826144655
6,1,0.0,0.0,1.03757977672867,-1.40681550824132
7,1,4.04882997796416,0.569100778040353,1.04337206508742,-0.100525353573264
8,1,21.9421754919956,7.1716717546345,1.02197507618884,-4.13842839083859
9,1,0.0,0.0,1.04342458232221,-0.636389613664834
10,1,0.0,0.0,1.02197507618884,-4.13842839083859
11,3,0.0,0.0,1.0439935630951,0.0
12,1,19.8617686016807,4.01242808212084,1.04283612382961,-0.846906020415347
13,1,0.0,0.0,1.04550581059438,-3.1798469011756
14,1,0.0,0.0,1.04216488277109,-0.923989118276088
15,1,8.76584037478641,3.2374551038315,1.01342041355376,-3.40699564992611
16,1,0.0,0.0,1.01523342587885,-3.28517614771507
17,1,0.0,0.0,1.04320839127275,-0.151990557473678
18,1,9.53960387891678,2.42058500241396,1.04174213566704,-1.13078266054185
19,1,26.6484960959737,11.5688925255902,1.00415068522604,-3.71620880790064
20,1,0.0,0.0,1.04515559100674,-0.74178627303191
21,1,3.16246769954272,1.90780940620877,1.0443704134831,-0.750730911306575
22,1,0.0,0.0,0.997844627372797,-3.27303167182152
23,1,0.0,0.0,1.04429626368478,-0.733851425103904
24,1,0.0,0.0,1.0444751254044,-0.740223635113467
25,1,0.0,0.0,1.0144042428256,-3.39463491449495
26,1,26.1735180721863,7.96547132983603,1.04258396892188,-0.856211956574978
27,1,0.0,0.0,1.01636868497797,-3.16748712926772
28,1,0.0,0.0,1.04375492382734,-0.478623379661427
29,1,0.0,0.0,1.04296415717124,-0.711126164928345
30,1,0.0,0.0,1.04646133750109,-0.69558092154629
31,1,58.0018479358562,5.72562178741467,1.04268296157522,-0.687843529990293
32,2,0.0,0.0,1.04418635200398,-0.166929782265163
33,1,12.3712100254659,8.12344251521511,1.04404230670453,-0.653795262026867
34,1,1.93328530020007,1.13050628177092,1.0445653763852,-0.475044977733548
35,1,8.34658760843265,1.98356906684101,1.04408765333891,-0.200347738203406
36,1,3.38371202059167,1.5364638552646,1.04294178986754,-0.715672921817077
37,2,0.0,0.0,1.04655614722597,0.471032509107698
38,1,28.320912686269,1.64581269819754,1.0423547718907,-0.910659215945565
39,1,0.0,0.0,1.04466453406081,-1.13009805447737
40,1,3.18634216429668,2.20956040907928,1.04247723327616,-0.896160857718695
41,1,0.0,0.0,1.04162231795247,-1.15614132393623
42,1,0.0,0.0,1.0423136856471,-0.915429007521642
43,1,0.0,0.0,1.04432072072854,-1.34424207929762
44,1,62.2580221206515,26.5475348050347,1.04393831298895,-1.52371738096513
45,1,0.0,0.0,1.03385624060008,-2.33592857669381
46,2,12.7798217112103,1.59226149354329,1.04682759968605,0.535527687816686
47,1,18.4522766669835,2.70960772369707,1.03859480919732,-1.82873934296432
48,1,10.6990813239314,2.75497801336635,1.04356636010357,-0.859440688425716
49,1,0.0,0.0,1.04999991033358,-1.157438530285
50,1,0.0,0.0,1.03226692265503,-1.3759603350992
51,1,26.7077035352788,12.7113099677746,1.0383080274075,-1.83348896598711
52,1,0.0,0.0,1.04489527544571,-0.35479301004473
53,1,0.0,0.0,1.04347372123578,-0.826192864940873
54,1,18.6097742031348,0.727945007897236,1.03280441902239,-1.27094728462657
55,1,0.0,0.0,1.03877044198174,-2.05840447538884
56,1,0.0,0.0,1.03781847679814,-2.76468581069239
57,1,0.0,0.0,1.0333202765249,-1.24057719796799
