bus_number,bus_type,P_demand,Q_demand,voltage_mag,voltage_ang
1,3,0.0,0.0,1.03672788100412,0.0
2,1,63.6400343936685,11.7245636265498,1.0292921153652,-2.59396189824343
3,2,0.0,0.0,1.04261756042246,-0.113359075897383
4,1,0.0,0.0,1.03146320347634,-0.954936593722122
5,2,0.0,0.0,1.03954468504725,-0.577043441160252
6,1,0.0,0.0,1.03900039911714,-1.03623195731979
7,1,7.21304355427461,1.70813825764148,1.03188413966534,-0.822438931311274
8,1,20.4094889666789,3.71060286364612,1.03207110215083,-0.823880483455789
9,1,18.2956975384056,5.58171823757541,1.02661156020796,-1.15475862103648
10,1,18.853888302117,4.80280121041245,0.986045767668855,-4.83329208673309
11,1,12.2836015001219,2.88214003077254,1.03210932391301,-0.831251097386098
12,1,4.78713804085341,2.93543062842759,1.03176605756182,-0.89290752514281
13,1,0.0,0.0,1.02742397224324,-0.923026630863785
14,1,0.0,0.0,1.01243017177032,-1.7891710575962
15,1,17.3826799542443,10.6114732848897,1.03439212000947,-0.38400801365223
16,1,0.0,0.0,1.03501757495855,-0.378630967591298
17,1,21.7174217490831,5.03090842527445,1.03443512373964,-0.652055204474244
18,2,0.0,0.0,1.03500168776547,-0.656150253415848
19,2,0.0,0.0,1.03468960237162,-0.284201547087413
20,1,18.8861679179259,4.49916183656072,0.9861452487777,-4.82124224801623
21,1,3.2500182280976,2.85189984672697,1.03448545379167,-0.412912967144618
22,1,15.5339875054072,0.841807946224013,1.02952050247109,-1.03923750685156
23,1,53.2677864775367,11.0636693595537,1.01243017177032,-1.7891710575962
24,1,4.37093441399716,0.885805489548122,1.0301433182868,-1.0105506247488
25,1,0.0,0.0,1.03014000413875,-0.986902641891092
26,1,20.9271088314667,1.99896334089456,1.03482362869573,-0.682240093681765
27,1,0.0,0.0,1.03446940151948,-0.430603448234218
28,1,11.8844838996455,3.32785961985989,1.03437433638586,-0.65928437487611
29,1,19.7085775865391,4.26154811126248,1.02800495368875,-1.36657392774499
30,1,0.0,0.0,1.03448783346745,-0.429320887717759
31,1,0.0,0.0,1.03701702011177,-1.51685216836215
32,1,52.0243087711642,18.8009327048951,1.02990215731102,-1.00788462535924
33,1,19.4841990057994,6.56042120660832,1.03489269745732,-0.422497746831586
34,2,0.0,0.0,1.0348274872604,-0.163205218025408
35,1,0.0,0.0,1.03526006946342,-0.332831021636182
36,1,19.8801082542847,6.62041133536767,1.02753483333331,-0.886857690764316
37,1,0.0,0.0,1.03817040802837,-0.792960664190341
38,1,0.0,0.0,1.03347880427504,-0.541316757578185
39,1,0.0,0.0,1.02891386708648,-0.671848224504639
40,1,0.0,0.0,1.02248907862601,-2.10873511144223
41,1,42.2090130468988,10.2253030516118,1.02547533647655,-2.36596163534698
42,1,0.0,0.0,1.02265953413573,-2.11922017311734
43,1,0.0,0.0,1.0226919788507,-2.14554765570116
44,1,0.0,0.0,1.04999995589741,-0.863826934968587
45,1,0.0,0.0,1.03067550694848,-0.761732497587911
46,1,53.0165857921225,5.94932183457888,1.02908513240052,-1.10719677633943
47,1,0.0,0.0,1.02824265719092,-1.01035324681289
48,1,17.5005008385916,7.08981206024388,1.02266327860297,-2.14403333166435
49,1,0.0,0.0,1.04204507258759,-1.14853850581836
50,1,8.23413582955304,4.10759361146382,1.02260794913378,-2.11870462833605
51,1,0.0,0.0,1.03584164723553,-1.56772533364525
52,1,0.0,0.0,1.03656216310537,-1.52608786833687
53,1,10.3578993935442,0.724583165440012,1.03557618985343,-0.639720585706639
54,1,0.0,0.0,1.03995988847407,-1.23922732452029
55,1,58.9732832035601,14.3347382579485,1.03208189222737,-2.10463310681056
56,1,0.0,0.0,1.02840012452279,-0.827146361501056
57,1,0.0,0.0,1.03181648298697,-0.95862284191338
