from_bus,to_bus,resistance,reactance,susceptance,line_rating,line_status,P_from,Q_from,P_to,Q_to
3,4,0.021784,0.077901,0.01261,130,1,4.63813570517104,-11.1756271103873,-4.60885103099222,10.0248850629343
3,5,0.008698,0.038192,0.00881,163,1,-19.3414336764503,75.7525108823716,19.8851864062729,-74.2119623829765
3,7,0.008886,0.191876,0.0,97,1,8.57968544132048,-33.6769053619919,-8.45565741657164,36.3550509029223
6,7,0.001383,0.018013,0.37941,1292,1,55.2144762608014,-14.7250087243046,-55.172109073209,-22.6502515505062
6,8,0.008607,0.041669,0.02285,200,1,-28.6899931139619,2.7647887307896,28.7620731811163,-4.70547042352544
1,9,0.000214,0.001164,0.0,0,1,56.8279766042158,-39.7578880921883,-56.8177304757747,39.8136193702514
3,9,0.001054,0.055297,0.0,179,1,16.4175507470284,-15.5073874429735,-16.4121118652054,15.7927326499623
5,9,0.042487,0.204003,0.11544,261,1,7.48613321094826,-23.8616290149412,-7.30558866765546,13.5319661626612
2,12,0.000213,0.001135,0.0,0,1,-7.06423843814851,19.6078327442557,7.06516009168576,-19.6029215857357
10,12,0.000294,0.018062,0.0,692,1,7.06642059616185,-19.4251290786913,-7.06515995168593,19.5025772437389
11,13,0.006181,0.015621,0.00379,140,1,2.00332121260186e-06,-0.342052920700156,-3.3464773506499e-13,4.39234743805054e-14
6,15,0.013985,0.414696,0.0,46,1,12.8846898059373,-2.52437977942981,-12.8587682552364,3.29302928886822
11,15,0.06109,0.218266,0.02522,138,1,-25.3716367001326,-4.1985671095478,25.8137089905951,3.44129731533561
14,15,0.002146,0.011916,0.01838,286,1,29.6696101677087,37.0031289309388,-29.6178913454524,-38.4725492451121
15,17,0.014475,0.038796,0.00091,61,1,3.97158601077336,30.4463453635815,-3.8276261126212,-30.1458845925398
16,17,0.000184,0.012931,0.0,1091,1,-3.82687216784462,-19.0456015802653,3.82762611272512,19.0985866957545
8,18,0.000296,0.001109,0.0,0,1,122.310200603077,-9.43414806793069,-122.26578712745,9.60054855600447
10,18,0.000754,0.036725,0.0,251,1,-13.9473414847195,-7.81056393344586,13.949275062775,7.90474251976858
15,19,0.000141,0.00367,0.0,444,1,0.963623514417135,-2.20812142213039,-0.96361490474423,2.20834551787197
16,19,0.006644,0.037468,0.0082,177,1,7.6016741070429,5.10838482017009,-7.59555468395477,-5.8555780079913
14,20,0.000215,0.001129,0.0,0,1,-33.3897517148745,-18.4013821497347,33.3930040569069,18.4184607271978
4,21,0.002935,0.013521,0.00428,200,1,-35.9480282177573,8.78975386589881,35.9882205582744,-9.0337577350151
18,21,0.000279,0.001152,0.0,0,1,53.6395166766398,-18.6813415236955,-53.6305374728827,18.7184169456602
14,22,0.00014,0.002286,0.3077,2841,1,3.72014154701929,-18.697831255041,-3.72009904699481,-10.8692613317235
16,22,0.005772,0.021558,0.00351,112,1,-3.77480193931678,-11.1037114327566,3.78288422242935,10.7974876979957
20,22,0.040697,0.697438,0.0,19,1,0.0627870952648829,0.0243606037096003,-0.0627851752844744,-0.0243277003679241
7,23,0.002586,0.016465,0.04709,213,1,22.3704310100488,-14.0574563941976,-22.3539147883734,9.45592786555987
20,26,0.016523,0.07993,0.21032,283,1,-44.6766293097166,-23.0100997371164,45.0482681746671,4.19977969010441
23,26,0.001756,0.013175,0.01312,214,1,45.0841982740626,3.25774092782357,-45.0482681747931,-4.29960850444708
27,28,0.000257,0.001041,0.0,0,1,10.189713366645,3.41196277598694,-10.189418758088,-3.41076943938061
25,29,0.000637,0.007236,0.02486,469,1,-2.3866582988214,22.1184708339141,2.39022753971902,-24.5158869321013
21,30,0.021091,0.088828,0.01277,128,1,17.6423169627625,-9.78491590199964,-17.5592464129087,8.84867124473743
25,30,0.019594,0.045769,0.00247,64,1,-19.2007791642406,-23.7108494034009,19.3853075142082,23.8956183864267
27,30,0.00812,0.033048,0.00626,137,1,-10.17201678012,-4.43490627594213,10.1817256239262,3.84247054638618
23,31,0.006036,0.017995,0.00157,147,1,-22.7302834874211,-12.8137554703151,22.7712234351522,12.7780956742268
24,31,0.000202,0.001039,0.0,0,1,54.9612331122961,21.5663749551438,-54.9542537395549,-21.5304761022818
30,31,0.007913,0.035867,0.0033,138,1,9.92126016017936,2.51641454356801,-9.91299818157072,-2.81225223106611
5,32,0.001802,0.028366,4.16574,2272,1,87.9043452106487,-350.70498629163,-87.2856766617133,-47.1979388205269
6,32,0.00234,0.011277,0.00238,115,1,4.87901277885007,-95.9800683895853,-4.66366583037737,96.7770494293969
