bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
1,1573.68385333377,0,1,1,1640.73516770166,0
4,203.126789928936,0,1,1,203.126789928936,0
6,62.2049820246738,0,1,1,62.2049820246738,0
7,992.806345612673,0,1,1,1501.07097941626,0
8,0.0,0,1,0,326.35752850529,0
9,166.824971691961,0,1,1,166.824971691961,0
10,316.588713828353,0,1,1,316.588713828353,0
14,0.0,0,1,0,482.700126477451,0
15,89.9151902930381,0,1,1,89.9151902930381,0
18,1491.23123968947,0,1,1,1491.23123968947,0
19,1330.60300628912,0,1,1,1330.60300628912,0
24,83.5505560517968,0,1,1,83.5505560517968,0
26,0.0,0,1,0,239.171565321767,0
27,1355.89727971066,0,1,1,1355.89727971066,0
39,1140.35277665416,0,1,1,1469.33463695112,0
42,0.0,0,1,0,653.19016867421,0
45,4.01498785171673,0,1,1,4.01498785171673,0
46,876.454394988773,0,1,1,876.454394988773,0
51,0.0,0,1,0,613.719081595065,0
55,6.73742885180345,0,1,1,173.526800966603,0
57,4.59159648872772,0,1,1,31.4149092293497,0
60,0.0,0,1,0,871.955297795188,0
69,0.0,0,1,0,763.86517258406,0
71,0.0,0,1,0,483.839983684677,0
81,40.3572817725899,0,1,1,40.3572817725899,0
85,1081.86766709955,0,1,1,1081.86766709955,0
95,490.793100041894,0,1,1,613.979500277724,0
105,0.0,0,1,0,371.419235368049,0
108,185.547788218837,0,1,1,185.547788218837,0
123,1054.13139507491,0,1,1,1054.13139507491,0
134,0.0,0,1,0,674.890783069536,0
135,390.931318478809,0,1,1,390.931318478809,0
137,0.0,0,1,0,308.184889222401,0
138,219.318008800529,0,1,1,219.318008800529,0
139,0.0,0,1,0,358.084684353877,0
152,0.0,0,1,0,302.254003635676,0
153,930.195978550273,0,1,1,930.195978550273,0
158,75.2854206559771,0,1,1,75.2854206559771,0
165,0.0,0,1,0,343.954346590898,0
166,0.0,0,1,0,243.783645373083,0
178,13.5104090766866,0,1,1,13.5104090766866,0
189,120.447741152132,0,1,1,120.447741152132,0
195,1098.58277620817,0,1,1,1098.58277620817,0
196,61.5942379637216,0,1,1,61.5942379637216,0
197,22.6945513530089,0,1,1,22.6945513530089,0
198,116.290376207434,0,1,1,116.290376207434,0
202,23.0931145303067,0,1,1,23.0931145303067,0
208,6.7508136809595,0,1,1,6.75081368095951,0
215,222.519989057839,0,1,1,283.74462763238,0
216,649.295659768719,0,1,1,649.295659768719,0
218,0.0,0,1,0,463.099897459522,0
224,205.207389296655,0,1,1,205.207389296655,0
238,109.205947720529,0,1,1,109.205947720529,0
240,110.950556222164,0,1,1,110.950556222164,0
241,189.150965895716,0,1,1,189.150965895716,0
244,0.0,0,1,0,539.377417376196,0
250,115.740102634747,0,1,1,115.740102634747,0
251,0.0,0,1,0,596.168414482574,0
258,0.0,0,1,0,535.991638173708,0
261,0.0,0,1,0,344.361979147366,0
266,138.214227807504,0,1,1,138.214227807504,0
267,16.7298969648132,0,1,1,16.7298969648133,0
270,149.964445955832,0,1,1,149.964445955832,0
275,165.504639784564,0,1,1,165.504639784564,0
278,113.818068164187,0,1,1,113.818068164187,0
292,88.8353189070829,0,1,1,88.8353189070829,0
295,53.9589258414989,0,1,1,53.9589258414989,0
297,75.7406408084663,0,1,1,75.7406408084663,0
298,56.669041717591,0,1,1,56.6690417175911,0
