bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
7,1153.44426929162,0,1,1,3225.38689529122,0
13,366.842660333967,0,1,1,366.842660333967,0
16,1464.14648467172,0,1,1,1464.14648467172,0
22,551.645081092895,0,1,1,551.645081092895,0
27,322.315768894614,0,1,1,322.315768894614,0
29,517.483388507308,0,1,1,517.483388507308,0
35,506.829211757101,0,1,1,506.829211757101,0
36,234.007610232761,0,1,1,234.007610232761,0
37,464.880073127455,0,1,1,464.880073127455,0
40,0.0,0,1,0,1884.65629298863,0
42,0.0,0,1,0,491.75880286894,0
43,193.435395845181,0,1,1,193.435395845181,0
49,106.728980789025,0,1,1,106.728980789025,0
50,0.0,0,1,0,1165.15982950836,0
57,345.095637951383,0,1,1,345.095637951383,0
64,0.0,0,1,0,1275.39843915415,0
67,358.279643709197,0,1,1,358.279643709197,0
69,0.0,0,1,0,1245.74511143602,0
74,300.457361127699,0,1,1,300.457361127699,0
77,417.444903199623,0,1,1,417.444903199623,0
80,904.176289801881,0,1,1,904.176289801881,0
84,171.027855340845,0,1,1,171.027855340845,0
86,71.7272667462482,0,1,1,71.7272667462482,0
89,739.541676431282,0,1,1,739.541676431282,0
93,113.317572477446,0,1,1,291.775129063503,0
98,218.433245260738,0,1,1,218.433245260738,0
105,76.9052291866603,0,1,1,76.9052291866603,0
108,51.1181079641079,0,1,1,51.1181079641079,0
112,318.165180674786,0,1,1,318.165180674786,0
119,436.243671642222,0,1,1,436.243671642222,0
123,5.029151180701251e-15,0,1,1,580.943093434089,0
124,74.7533696111919,0,1,1,74.7533696111919,0
126,7.00791342459778,0,1,1,7.00791342459779,0
132,429.855270385565,0,1,1,429.855270385565,0
147,0.0,0,1,0,851.069287655343,0
148,22.9356470029611,0,1,1,238.406722230131,0
155,93.7638836733219,0,1,1,93.7638836733219,0
158,58.7257842034967,0,1,1,58.7257842034967,0
159,111.629154347969,0,1,1,111.629154347969,0
175,14.5131080831354,0,1,1,14.5131080831354,0
180,185.293456697055,0,1,1,185.293456697055,0
182,820.93136248746,0,1,1,820.93136248746,0
186,1.34421267443245,0,1,1,1.34421267443245,0
197,21.4221509722516,0,1,1,22.9308007018755,0
202,418.272867267401,0,1,1,418.272867267401,0
207,400.326810990542,0,1,1,400.326810990542,0
209,245.694443500439,0,1,1,245.694443500439,0
212,273.085869321,0,1,1,273.085869321,0
214,226.847059553116,0,1,1,226.847059553116,0
216,81.3766647570001,0,1,1,81.3766647570001,0
221,149.566554920795,0,1,1,149.566554920795,0
225,57.5128281087536,0,1,1,57.5128281087536,0
227,7.07352014727062e-16,0,1,1,152.302769480897,0
228,19.9210000226528,0,1,1,19.9210000226528,0
229,727.039396639236,0,1,1,727.039396639236,0
235,163.852991988967,0,1,1,163.852991988967,0
236,0.0,0,1,0,970.850490796968,0
237,45.919540575893,0,1,1,45.919540575893,0
242,1.64963417658864,0,1,1,1.64963417658864,0
251,646.613561042719,0,1,1,646.613561042719,0
259,0.0,0,1,0,556.542975763883,0
260,172.851313432222,0,1,1,172.851313432222,0
266,402.377254710219,0,1,1,446.800734526454,0
271,128.993235631028,0,1,1,128.993235631028,0
277,467.310162983493,0,1,1,467.310162983493,0
283,441.698729521322,0,1,1,468.534722263046,0
287,76.7038691765377,0,1,1,76.7038691765377,0
296,575.700702778686,0,1,1,575.700702778686,0
297,122.299537983522,0,1,1,122.299537983522,0
