bus_number,bus_type,P_demand,Q_demand,voltage_mag,voltage_ang
1,1,0.0,0,1,1.30699265390655
2,1,581.110718879355,0,1,-0.424038003859524
3,1,0.0,0,1,0.570227616063731
4,1,0.0,0,1,1.41451103503186
5,1,223.653489007764,0,1,1.70576514561858
6,1,0.0,0,1,0.53639430704006
7,1,0.0,0,1,0.460404759225828
8,1,0.0,0,1,0.248369957376975
9,1,0.0,0,1,1.36803711702968
10,1,0.0,0,1,1.06162198394414
11,2,0.0,0,1,2.87521442414015
12,1,0.0,0,1,0.289438375410535
13,2,0.0,0,1,2.90587345085146
14,1,0.0,0,1,2.21709329181793
15,2,0.0,0,1,2.76010034040409
16,2,0.0,0,1,0.823595623852857
17,1,0.0,0,1,-0.279114964459648
18,1,0.0,0,1,-0.218433555531092
19,1,0.0,0,1,1.81790155449378
20,1,0.0,0,1,-0.179978050351607
21,1,0.0,0,1,-0.695895050679093
22,2,0.0,0,1,-2.2666214882793
23,2,0.0,0,1,-1.63859745628021
24,1,0.0,0,1,-1.05229409917595
25,1,0.0,0,1,-0.341760832087676
26,1,0.0,0,1,-2.34131406654329
27,1,141.650996573834,0,1,-2.45603127014465
28,2,0.0,0,1,-2.20231658603755
29,2,0.0,0,1,-3.41444803756566
30,1,0.0,0,1,-2.25289031792914
31,1,121.167224987486,0,1,-3.09708667167441
32,1,613.047725702519,0,1,-4.07497032239464
33,2,0.0,0,1,2.72056244481608
34,1,0.0,0,1,-0.730507456059746
35,1,0.0,0,1,-2.88299509062286
36,1,0.0,0,1,-3.10284117832484
37,1,37.5931329165502,0,1,1.63614902871435
38,2,0.0,0,1,-0.598245636903544
39,1,0.0,0,1,-2.32696951402197
40,1,328.470286796876,0,1,-5.35652483760946
41,1,11.8297519485009,0,1,-0.128598865208142
42,2,0.0,0,1,-2.34957082706292
43,1,287.577266902089,0,1,-2.59622758768908
44,1,0.0,0,1,-2.64101685783017
45,1,0.0,0,1,-1.84183161890473
46,1,0.0,0,1,0.620664230466922
47,1,0.0,0,1,-0.261011947722522
48,2,0.0,0,1,0.961598784734929
49,2,0.0,0,1,0.237774515858306
50,1,0.0,0,1,-2.31510759073728
