cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.002530456589958,45.035384451065,3350.81800689436
2,0,0,3,0.0024448709684749,53.4504038882169,3307.8684215142
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.00653989726644,35.7591158094549,38.4313976875734
2,0,0,3,0.0072768660311986,34.2395463067498,1967.69268063133
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0057473035275822,56.3893061923505,347.17899059213
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0067173992451836,42.4369946707141,2239.17760981317
2,0,0,3,0.0078249441854642,39.3996507607841,3849.62446780738
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0056690847991584,24.6012312533625,2343.52926361576
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0042198690168583,49.9590135548624,303.378688499503
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0026631845996401,39.1582058199416,272.997359392793
2,0,0,3,0.0040597866773987,47.8633431517306,502.857836907964
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0062492420059657,29.8531390841774,1334.77000568427
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0052874634677573,52.4020316857766,234.35928843555
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0039208321666886,32.3746339038018,1659.33825513021
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0053024520379908,53.7887842698368,505.112939418484
2,0,0,3,0.0045460464928988,33.6236292859718,218.364969217575
2,0,0,3,0.0047208127574612,42.9775734646678,493.114893323238
2,0,0,3,0.0051693624573915,40.1931508140741,381.562595233448
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.002915682247695,33.6995553116088,3557.48527129268
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0070066310559139,41.1560603055509,19.2159229210678
2,0,0,3,0.0063372775740204,47.3004829435569,139.880261747438
2,0,0,3,0.0034316447773513,32.0495859047467,234.432612523766
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0036063610796821,24.8683877331545,119.328489352633
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0027877396421454,47.706199353214,246.622317615181
2,0,0,3,0.0043011498618582,35.7608675709265,346.955742801346
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0061548293223527,43.3584486836331,218.345033105293
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0058301015694846,47.7358759071778,298.158051343293
2,0,0,3,0.0047429876131339,35.4738424763807,176.791865620728
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0072683620137538,40.4464922782522,1236.42419465473
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0060952690512111,31.5567174508405,553.322402286957
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
