cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0068575954343542,36.2247886500755,2904.01563312549
2,0,0,3,0.0054862020149825,32.3266836576056,1177.69425188406
2,0,0,3,0.0038573137384077,54.0290268130146,1070.63469738626
2,0,0,3,0.0069266459188055,43.4120203047264,656.612901307767
2,0,0,3,0.003637788696525,56.2729527896461,1964.72374592939
2,0,0,3,0.0024342971016152,27.7732865486751,1849.37931348776
2,0,0,3,0.0076230946357336,53.9055264253444,416.969398251643
2,0,0,3,0.0059743653163483,50.2315139488708,360.925803629292
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0027965026576811,25.2432833454037,1099.96731107348
2,0,0,3,0.0065602885510116,36.7888621774154,426.460614925082
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0060667336881931,56.2316229597773,353.402178008303
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0025292757938187,42.3905213820784,3292.58934484073
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0026123155060931,42.434563462448,61.658071986574
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0050127829803429,45.9287617098505,43.4900638782773
2,0,0,3,0.0029849169369842,27.1410648600642,423.712258428433
2,0,0,3,0.0020872591269454,39.948616972418,209.997297717624
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0063814936378657,43.3411805226086,506.082129426835
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0073324902370026,29.4250328171613,549.472097652232
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0027432200711362,30.6201570474369,109.075532227973
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0074686876008629,32.6906933127704,3666.55573060628
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0027644545304248,40.6503518850735,3793.70294411269
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0055845735245086,35.7213731596591,3412.33280201278
2,0,0,3,0.0030810312398395,48.3294117199317,401.478504444205
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0020745485183286,28.9292891794227,2291.45500514797
2,0,0,3,0.0059097415184384,35.5690069813891,345.064466020906
2,0,0,3,0.0022743247173795,47.3128309665851,261.941526016441
2,0,0,3,0.0030686079333293,44.0823632492152,704.439282096105
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0071373851570027,41.6170365394412,2328.09141207192
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0049572943513273,49.9870592471018,489.132494865682
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0036642029873879,46.3314077381975,291.26963525943
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
