bus_number,bus_type,P_demand,Q_demand,voltage_mag,voltage_ang
1,1,450.702229880554,0,1,-0.427750344263211
2,1,398.082890706715,0,1,-1.5518633675132
3,1,0.0,0,1,-1.17096053271017
4,1,0.0,0,1,-0.435214385197557
5,1,0.0,0,1,-1.90276407171684
6,2,0.0,0,1,0.150405909015816
7,1,0.0,0,1,-0.909306102085955
8,1,253.391736169227,0,1,-0.0788296032337457
9,1,0.0,0,1,-1.53261683147186
10,1,0.0,0,1,-1.82064208142206
11,1,0.0,0,1,-2.24399060582151
12,1,288.142515504345,0,1,-2.73702096006794
13,1,0.0,0,1,-2.40029626110989
14,1,0.0,0,1,-1.56009334441722
15,2,0.0,0,1,2.25087730122434
16,3,0.0,0,1,0.0
17,1,0.0,0,1,-0.998070544781035
18,2,0.0,0,1,-0.242124985754442
19,2,0.0,0,1,-0.420906802643275
20,1,0.0,0,1,-0.932868703183492
21,1,0.0,0,1,-1.82090027032458
22,1,0.0,0,1,-1.61703225088296
23,1,134.240013544666,0,1,-1.36406633644762
24,1,0.0,0,1,-0.28871520201662
25,1,435.450843221142,0,1,-0.665128051700572
26,2,0.0,0,1,-0.992011658698269
27,1,0.0,0,1,-1.41084502021834
28,1,116.790466663167,0,1,-2.22493561698243
29,1,9.7765528738459,0,1,-0.720787570977017
30,1,362.868870416391,0,1,-1.11424208515827
31,1,0.0,0,1,-1.15151926048888
32,1,0.0,0,1,-1.51495632288619
33,1,664.829962309859,0,1,-1.77649358767073
34,2,0.0,0,1,-1.57778933444955
35,2,0.0,0,1,1.14342799172459
36,1,0.0,0,1,-1.23961224119103
37,1,0.0,0,1,0.0550784175861238
38,1,345.517794363506,0,1,-2.99277506845182
39,1,0.0,0,1,-0.479482369155362
40,1,0.0,0,1,-1.19702744328404
41,1,0.0,0,1,-0.342968520201736
42,2,0.0,0,1,0.690570613812378
43,1,0.0,0,1,-0.425661712250705
44,1,0.0,0,1,-1.67713190561294
45,1,0.0,0,1,-2.85208576705296
46,1,137.131822665082,0,1,-2.27755513875437
47,1,0.0,0,1,-0.438691345022226
48,1,0.0,0,1,-2.509540170568
49,2,0.0,0,1,-0.47271638552194
50,2,0.0,0,1,-1.25433686303993
51,1,0.0,0,1,-0.186266996555738
52,1,0.0,0,1,-0.635681811112433
53,1,0.0,0,1,-1.10523779271782
54,1,0.0,0,1,-0.870441291221249
55,1,225.382794005119,0,1,-2.70848897504066
56,2,0.0,0,1,-0.443645370274685
57,1,0.0,0,1,-1.04276471643491
58,1,0.0,0,1,-1.02414359198969
59,1,0.0,0,1,-0.423551619176533
60,1,0.0,0,1,-1.08748645441386
61,1,0.0,0,1,-3.04311091493665
62,1,0.0,0,1,-2.44780344706952
63,1,605.127132765908,0,1,-2.84876375070952
64,1,0.0,0,1,-3.67765612428679
65,2,0.0,0,1,0.0449586879619846
66,1,0.0,0,1,-3.29108625670647
67,1,0.0,0,1,-2.36503517730461
68,1,0.0,0,1,-1.47888093517904
69,1,402.861388169548,0,1,-7.4585286191779
70,2,0.0,0,1,-1.83355003669144
71,1,0.0,0,1,-1.6943208601852
72,2,0.0,0,1,1.68060703677895
73,2,0.0,0,1,-1.83355003669144
74,1,0.0,0,1,-4.5004059308291
75,2,0.0,0,1,-1.27151410275744
76,1,0.0,0,1,0.0786676320457149
77,1,0.0,0,1,-3.51616282926005
78,1,0.0,0,1,-2.50500991569689
79,1,0.0,0,1,-1.9148859276325
80,1,0.0,0,1,-2.05469854400488
81,1,0.0,0,1,-7.19716426827208
82,2,0.0,0,1,-1.87467516580025
83,2,0.0,0,1,-0.069157935208343
84,2,0.0,0,1,0.234674296537625
85,1,401.206887162374,0,1,-8.25446975536183
86,1,109.869025641128,0,1,-1.13437283148561
87,1,0.0,0,1,-4.31696632421032
88,1,337.75689126122,0,1,-4.36473894979793
89,2,0.0,0,1,-6.56369400335733
90,1,0.0,0,1,-4.41915347219336
91,2,0.0,0,1,-6.37649941409904
92,1,0.0,0,1,-3.09463807307033
93,1,282.177470735702,0,1,-14.326439642327
94,1,55.5168932795216,0,1,-6.0791511355794
95,1,272.276465316393,0,1,-6.81177961158899
96,2,0.0,0,1,-4.54604650379526
97,1,0.0,0,1,-2.44832406389123
98,2,0.0,0,1,-6.56369400335733
99,1,0.0,0,1,-5.06424863611919
100,1,0.0,0,1,-4.88290946360877
101,1,0.0,0,1,-2.5483856102645
102,1,344.946557820512,0,1,-3.50240739979723
103,1,0.0,0,1,-5.7287449359023
104,1,0.0,0,1,-2.61412284845415
105,1,0.0,0,1,-4.32507699685398
106,1,0.0,0,1,-1.06814513195642
107,1,0.0,0,1,-4.21254783879577
108,1,0.0,0,1,-0.526463418759265
109,1,0.0,0,1,-3.57473963965825
110,1,0.0,0,1,-3.66809725392807
111,2,0.0,0,1,0.560672765515581
112,2,0.0,0,1,-2.61412284845415
113,2,0.0,0,1,-2.2048923493996
114,1,0.0,0,1,-1.08436329168104
115,1,165.946841841762,0,1,-4.42167780159675
116,1,317.81733416191,0,1,-5.09394292766467
117,1,0.0,0,1,0.0301795900813515
118,1,265.884272471684,0,1,-1.51694012193598
119,1,0.0,0,1,-1.34424311514314
120,2,0.0,0,1,-2.27376289815319
121,1,0.0,0,1,-8.73776459242657
122,1,0.0,0,1,-4.89695757144255
123,1,0.0,0,1,-6.19485606632481
124,1,666.121281931567,0,1,-7.15564461332608
125,1,0.0,0,1,-8.76721017624241
126,2,0.0,0,1,-2.66120191670919
127,1,0.0,0,1,-4.69666099349717
128,1,0.0,0,1,-3.75494505972211
129,1,0.0,0,1,-4.92746051337401
130,2,0.0,0,1,-4.92746051337401
131,1,0.0,0,1,-3.6003112955863
132,1,43.7511305641535,0,1,-6.59185687214577
133,1,0.0,0,1,-4.51533434918583
134,1,110.23465945229,0,1,-5.76525030798115
135,1,230.698097573028,0,1,-7.63782192033863
136,1,0.0,0,1,-6.29227363045996
137,1,322.610218395092,0,1,-4.89861896383056
138,1,30.2070316063358,0,1,-7.01247061264972
139,1,285.156632051265,0,1,-6.04959747895153
140,2,0.0,0,1,-5.30756137772218
141,1,0.0,0,1,-5.10027942001619
142,1,0.0,0,1,-5.57650908894301
143,1,0.0,0,1,-7.50635036266875
144,1,252.212813716942,0,1,-9.12016990880059
145,1,0.0,0,1,-5.86494232572372
146,2,0.0,0,1,-5.35515165952498
147,2,0.0,0,1,-5.74471773957921
148,1,194.36446336719,0,1,-6.51879813400164
149,1,49.1927385733116,0,1,-10.0471843633204
150,1,0.0,0,1,-5.2606399619394
151,1,0.0,0,1,-5.89933461500833
152,1,0.0,0,1,-7.01594636470226
153,1,139.478721968652,0,1,-5.71383831030152
