from_bus,to_bus,resistance,reactance,susceptance,line_rating,line_status,P_from,Q_from,P_to,Q_to
2,3,0.0444746233386279,0.184471869639796,0,24.2629966080926,1,-3.67912711017255,0,3.67912711017255,0
4,8,0.0034673477019519,0.0650074857240946,0,612.754510727446,1,-26.4030772896643,0,26.4030772896643,0
3,10,0.0781001793143651,0.356585955957805,0,45.5342231842836,1,-4.63883110074708,0,4.63883110074708,0
5,10,0.0142794671297627,0.0131237466396043,0,268.115304174426,1,188.502048878403,0,-188.502048878403,0
7,10,0.0051575702206428,0.0030903301600943,0,464.252686186508,1,289.13001664583,0,-289.13001664583,0
1,11,0.000587970432306,0.0111640101128033,0,3026.34788246484,1,-57.5289860771206,0,57.5289860771206,0
9,12,0.326489475923886,0.508995954762403,0,53.5918699347085,1,-8.30964616062326,0,8.30964616062326,0
11,12,0.00378501494072,0.0558657256190032,0,5215.76779006315,1,-57.5289860771206,0,57.5289860771206,0
9,15,0.0027789473026708,0.0085107444727101,0,979.926911621269,1,-156.708865577801,0,156.708865577801,0
13,15,0.0242701117697023,0.06776076066152,0,91.0051121825183,1,-17.060139608268,0,17.060139608268,0
6,16,3.85907440458909e-05,0.0002280696711649,0,6540.66790947688,1,3012.58496942271,0,-3012.58496942271,0
14,16,5.43986653164878e-05,0.000248535233678,0,5047.12881721595,1,-1792.891497431,0,1792.891497431,0
7,17,0.0002544602461493,0.0063991996530025,0,640.260145331444,1,-179.290594627579,0,179.290594627579,0
9,17,0.0004177731849957,0.0013310441819342,0,1098.67450365661,1,-180.327851957557,0,180.327851957557,0
15,17,0.036107446614786,0.232801173541257,0,18.5210863635415,1,4.69793496620122,0,-4.69793496620122,0
15,18,0.0421173527957689,0.0930185302931967,0,4.96889538754628,1,4.69126901592716,0,-4.69126901592716,0
9,19,0.0040757902774392,0.0337034511848978,0,612.592046844695,1,109.765170413351,0,-109.765170413351,0
13,19,0.0009777912412603,0.0127220374341327,0,1097.93394331943,1,304.759843507384,0,-304.759843507384,0
14,20,0.0068226042897028,0.029503815542022,0,99.642128308353,1,34.1944673899713,0,-34.1944673899713,0
15,21,9.10015531211685e-05,0.0056502287803261,0,801.574320592206,1,-183.158209168197,0,183.158209168197,0
16,21,0.0015288718140175,0.0117856079347401,0,582.159512794348,1,-78.5785799427185,0,78.5785799427185,0
13,22,0.000311819129423,0.0007648908892642,0,2625.54657043509,1,-830.379636556135,0,830.379636556135,0
16,22,4.41795541978612e-05,0.0007471879396016,0,3763.9927725793,1,842.689816531194,0,-842.689816531194,0
17,22,0.0069617926155799,0.0465327522660258,0,435.895477785951,1,-12.3101799752086,0,12.3101799752086,0
14,23,0.000296131974013,0.0004771957481303,0,3725.66717976881,1,1072.76088828072,0,-1072.76088828072,0
18,23,0.0101100007097913,0.0878971642701291,0,4.69126901592716,1,4.69126901592716,0,-4.69126901592716,0
20,24,0.0248158280507913,0.181312212657161,0,77.4259644078017,1,0.442226514040388,0,-0.442226514040388,0
18,25,0.0465656584820417,0.372067791622096,0,43.8373170636183,1,0.0,0,0.0,0
16,26,0.0012914122278707,0.0010355025533293,0,2502.50154852965,1,455.582235402529,0,-455.582235402529,0
17,26,1.87702034413656e-05,0.0021327951534831,0,1194.18880683289,1,-342.610331643725,0,342.610331643725,0
23,27,0.0068389469065679,0.0869329668122326,0,139.101674650122,1,-12.6812065709818,0,12.6812065709818,0
20,28,0.0126777048320494,0.0330536148943728,0,364.297348702898,1,-87.1056514159692,0,87.1056514159692,0
23,28,0.0056999116078677,0.0368514473847812,0,42079.2079095973,1,-64.6434944161079,0,64.6434944161079,0
27,28,0.0017903461191679,0.10092031985331,0,145.700509571359,1,-12.6812065709818,0,12.6812065709818,0
24,29,0.0017750755451769,0.0033693647638613,0,3172.75711256255,1,560.664421089791,0,-560.664421089791,0
29,31,0.34155710630258,1.69772175853488,0,43.8373170636183,1,0.0,0,0.0,0
29,32,0.004959994181569,0.0029465364111531,0,1067.37829663094,1,454.578926134983,0,-454.578926134983,0
30,33,0.0001100435940445,0.0023922039271926,0,640.637092036366,1,381.132356207605,0,-381.132356207605,0
32,33,0.0002022408568183,0.0039454728793093,0,1720.25594228492,1,472.424208743759,0,-472.424208743759,0
32,35,0.0008482204484677,0.0139901357360481,0,2197.83828285534,1,179.71066969731,0,-179.71066969731,0
34,35,1.87734165972123e-05,0.0013647395569913,0,2506.39337785916,1,-625.975263359934,0,625.975263359934,0
20,36,0.0039116173234354,0.0140914204903875,0,1355.16704992838,1,120.8578922919,0,-120.8578922919,0
32,36,0.0067624637350929,0.0132853383408466,0,1211.55348437575,1,-120.8578922919,0,120.8578922919,0
9,37,0.057942645019295,0.328412378900964,0,125.674412447073,1,10.3574476547178,0,-10.3574476547178,0
