bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
2,0.0,0.0,1,0,174.5631824118,0
17,2758.65674478508,311.196919932291,1,1,2547.61559531137,0
23,0.0,0.0,1,0,732.963984343185,0
27,0.0,0.0,1,0,396.8993873031,0
38,698.609813749198,74.4359810136337,1,1,698.609813749198,0
41,443.278080164964,156.248790392565,1,1,443.278080164964,0
45,1153.75099500833,-81.569943780622,1,1,1153.75099500833,0
46,436.193007129139,-26.3596001172909,1,1,436.193007129139,0
47,0.0,0.0,1,0,184.791761115478,0
51,0.782007035560831,324.564909439341,1,1,2.07074605409193,0
66,0.0,0.0,1,0,166.63027812549,0
67,18.6908190044416,59.5593904124892,1,1,79.996147942693,0
68,0.0,0.0,1,0,170.535626698596,0
73,0.0,0.0,1,0,256.407933294426,0
77,56.9081106739635,58.7040422808997,1,1,74.9413364683269,0
78,123.862683844255,58.2441544681917,1,1,287.709404695952,0
83,14.801928425008,32.4252271104758,1,1,159.743614644658,0
86,814.758332201625,-80.6491715927429,1,1,814.758332201625,0
87,0.0,0.0,1,0,452.508145597792,0
88,86.5905595253688,49.8852098161167,1,1,133.954640524242,0
93,147.387525383586,25.6178397056718,1,1,372.112330381003,0
95,22.9260690105403,52.0683437498218,1,1,22.9260690105403,0
96,0.0,0.0,1,0,333.27954904927,0
97,77.2861774975631,21.262387141415,1,1,116.859659843946,0
101,0.0,0.0,1,0,327.809829015287,0
104,6.80663750604307,11.4873652827471,1,1,22.574099676681,0
113,18.0398337818351,131.145619186679,1,1,68.4186770106246,0
