bus_number,bus_type,P_demand,Q_demand,voltage_mag,voltage_ang
1,1,0.0,0,1.00024123081331,-4.73216442973511
2,1,864.472633043311,0,0.981425006607358,-8.02592938890096
3,1,0.0,0,0.997962068937003,-6.00353670337147
4,1,0.0,0,0.988346250466349,-7.32098629332756
5,2,0.0,0,1.0,-4.33835669464324
6,1,128.117553812203,0,0.990310083351339,-6.34022217771032
7,1,0.0,0,0.989850447161477,-6.46675167152177
8,1,0.0,0,0.990027696209798,-7.99152985104361
9,1,274.222334576257,0,0.985508554380305,-7.20602084389473
10,1,0.0,0,0.993970750067984,-6.11967602650221
11,1,0.0,0,0.993337829513099,-7.1022218137396
12,1,0.0,0,0.993181707294048,-1.53417178703592
13,1,122.064706844686,0,0.990902728184883,-8.55912225583077
14,1,537.528633801861,0,0.962522675341934,-5.16057736509522
15,1,0.0,0,0.997550139202658,-7.39647834923393
16,2,0.0,0,0.996170689636316,-7.65515978927268
17,1,6.73790816786381,0,0.981243240090772,-4.29137834721029
18,2,0.0,0,1.0,-8.76820044394
19,2,0.0,0,0.975995652705477,-5.0734638449362
20,1,577.995000703277,0,0.99380481081061,-9.51566963667316
21,1,0.0,0,0.989813048391901,-0.913912846823383
22,2,0.0,0,0.998428768117492,-8.99410385556398
23,1,0.0,0,0.99899813432504,-7.13468974040005
24,2,0.0,0,1.0,-3.91405716561797
25,1,0.0,0,0.988750959542055,-5.54004435660706
26,1,0.0,0,0.993499363829665,-5.4627708269843
27,1,0.0,0,0.996161397204789,-8.7683199566248
28,3,0.0,0,1.0,0.0
29,1,0.0,0,1.00313426212816,-8.19684405072444
30,1,0.0,0,0.999878784487847,-0.443619563122895
31,2,0.0,0,0.991386113109078,-7.15150021740868
32,1,786.188142924144,0,0.998022109727566,-6.05903604014189
33,1,423.83635637434,0,0.987009977394493,-7.9847034617915
34,1,47.7403634757336,0,0.981672507829165,-7.22455296018684
35,1,0.0,0,0.991848968752583,-8.06440027910329
36,1,165.824927220328,0,0.996516536253026,-6.66495236700416
37,1,0.0,0,0.995817719526441,-7.50246151081396
38,2,0.0,0,1.0,-6.72993370000703
39,1,0.0,0,1.00325509771315,-1.61334262551779
40,1,0.0,0,1.00045152705641,-5.02579114408805
41,1,0.0,0,0.993699499916556,-6.73541412625851
42,2,0.0,0,1.0,-5.47892312878574
43,1,0.0,0,0.986970876056719,-7.62484551188056
44,1,0.0,0,0.994295214885117,-6.49999790862747
45,2,0.0,0,1.0,-5.43186512182774
46,1,0.0,0,1.00263176776337,-5.37764119014867
47,1,0.0,0,1.00813609732105,-2.5622115246983
48,1,0.0,0,0.984691707696681,-7.32235309006869
49,1,0.0,0,0.989247654762867,-7.54641979737185
50,2,0.0,0,1.0,-4.00652535606722
51,2,0.0,0,0.992563586268705,-7.04086686411633
52,1,0.0,0,0.983879208400087,-7.59280889367234
53,1,17.9848034057625,0,0.982249891394541,-7.91527402319662
54,1,33.3013700960375,0,0.995623945792923,-6.99037252157258
55,1,0.0,0,0.991003367295524,-6.80867655609956
56,1,362.781354534551,0,0.991175616231579,-7.86645675889645
57,1,0.0,0,0.983318644465554,-7.08801883771397
58,1,0.0,0,0.988138101192273,-7.2592806817923
59,1,0.0,0,0.990265196010669,-7.38131909933227
60,1,0.0,0,1.00009012110191,-6.28976320460731
61,2,0.0,0,1.0,-5.19807674477856
62,1,0.0,0,0.998929332690667,-4.94904272553739
63,1,174.220176490442,0,0.991952837811045,-6.10517453448237
64,1,342.471659974387,0,0.990775518502594,-7.2032984119014
65,1,0.0,0,0.995863370381581,-6.21730493299154
66,1,0.0,0,0.993026684108155,-5.4265586045079
67,1,0.0,0,0.991978755649432,-6.74910759973834
68,1,0.0,0,0.983768217427892,-5.7576334365399
69,2,0.0,0,1.0,-6.0884754168796
70,1,0.0,0,0.997752036924767,-5.13382696272712
71,1,496.907007866324,0,0.990015183420728,-6.60017788988223
72,2,0.0,0,1.0,-3.78056587114506
73,2,0.0,0,1.0,-5.52627783437606
74,1,0.0,0,0.985646493327652,-6.10402635692441
75,1,293.344576604937,0,0.980276974482754,-7.16003732525332
76,1,0.0,0,0.996884773870315,-5.04442380576183
77,1,155.924408909502,0,0.9860472643897,-7.51962268041263
78,1,0.0,0,0.983339944875055,-6.38042314856164
79,1,0.0,0,0.988107534001007,-6.19194691681881
80,1,0.0,0,0.991369763856007,-6.51867771356089
81,1,0.0,0,0.993238772307766,-4.89921680398433
82,1,171.026224075504,0,0.999769675772564,-4.20713407659038
83,1,0.0,0,0.990189930287404,-7.32026403558186
84,1,0.0,0,0.992527206700365,-5.61280692312756
85,1,0.0,0,0.987446283592836,-6.95123289603656
86,1,0.0,0,0.98985879023925,-7.55861456612845
87,2,0.0,0,1.0,-1.57888477682353
88,2,0.0,0,1.0,-5.39753613212078
89,1,0.0,0,0.998762903619598,-3.79759574315594
90,1,0.0,0,1.00043360752522,-5.95410926782408
91,1,0.0,0,1.00233149139181,-4.62384136490714
92,1,270.648985870639,0,0.999935515553412,-3.64909824783687
93,1,141.476604892101,0,0.980489550991269,-5.74966720524416
94,2,0.0,0,1.00031286227029,-2.00674410981127
95,2,0.0,0,0.987875961961948,-5.64753650188449
96,1,10.687944063413,0,0.998677755562169,-3.76935290278959
97,1,0.0,0,0.99710944276315,-2.86411427561549
98,2,0.0,0,0.998854431562169,-3.10002387521627
99,1,0.0,0,1.00080919632802,-2.81848967488161
100,1,0.0,0,0.984909298545359,-4.33622583142553
101,1,0.0,0,0.998132533559619,-3.13723042403111
102,2,0.0,0,1.0,-3.37786491486527
103,1,0.0,0,0.995840024976944,-2.15390995126146
104,2,0.0,0,1.0,-3.85713957141188
105,1,109.172009168998,0,0.990139116746089,-6.2730141281311
106,1,0.0,0,0.998770222569664,-4.18690533403283
107,2,0.0,0,1.0,-3.16669623227294
108,1,0.0,0,1.00434229352853,-4.90406153802886
109,2,0.0,0,1.0,-6.37414336527399
110,1,0.0,0,1.00536925547071,-4.29528334255592
111,1,0.0,0,0.999048261562204,-5.01626331845744
112,1,120.640686362653,0,0.993931419233063,-6.38607678001564
113,2,0.0,0,1.0,-3.2117957606099
114,2,0.0,0,1.0,-4.79526042743648
115,1,0.0,0,0.991085297839242,-4.6095724034107
116,1,0.0,0,1.00202382955336,-4.2193787066647
117,1,0.0,0,1.00038846622869,-3.7634559502146
118,1,29.487349201768,0,0.963572044515371,-7.86858538178125
