bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
4,0.0,0.0,1,0,762.692475145326,0
5,0.0,0.0,1,0,519.754529730934,0
19,49.9790640114672,119.082787987877,1,1,49.9790640114672,0
21,8.46859848890019,22.9387180938846,1,1,21.9878854026396,0
22,160.30830861065,78.8350659295838,1,1,160.30830861065,0
25,0.0,0.0,1,0,200.159441583542,0
28,167.952769251051,68.7006797995584,1,1,198.947874133236,0
33,0.0,0.0,1,0,172.771702051824,0
37,0.0,0.0,1,0,509.153192416295,0
38,819.75724539429,-57.2173967000026,1,1,1232.93658326692,0
46,1090.35344116789,-57.8604029935418,1,1,1090.35344116789,0
56,317.690460691156,65.6891729419509,1,1,453.275719722455,0
62,0.0,0.0,1,0,385.909983951683,0
64,781.226448608888,-51.4479154646188,1,1,781.226448608888,0
65,27.2052784656799,-51.0207279820694,1,1,27.2052784656799,0
72,101.038782892354,25.5234243289521,1,1,101.038782892354,0
75,579.567024148727,-54.349774676296,1,1,579.567024148727,0
88,109.609617497126,169.413200461822,1,1,109.609617497126,0
90,1063.56934136199,45.0029504335892,1,1,1063.56934136199,0
94,0.0,0.0,1,0,494.243264633659,0
97,0.0,0.0,1,0,469.941547682631,0
98,97.0295465972209,46.5903032160844,1,1,97.0295465972209,0
100,18.269963689544,-6.08483277263205,1,1,58.279588617644,0
102,1054.95724071483,38.630434038459,1,1,1054.95724071483,0
105,5.73720476799798,54.215075225787,1,1,5.73720476799798,0
109,4.62895300699087,12.9875230208795,1,1,7.31818776847988,0
111,23.9489518197101,18.0775231056768,1,1,23.9489518197101,0
