bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
2,10.6949007583685,106.318783069545,1,1,33.5763693201825,0
5,0.0,0.0,1,0,694.774223041778,0
9,159.371439159786,1.51512180552362,1,1,159.371439159786,0
11,0.0,0.0,1,0,648.42583379552,0
14,0.0,0.0,1,0,627.496797930066,0
23,31.5515549581512,19.7062483518268,1,1,191.826266262174,0
26,117.751036138805,0.257827806519381,1,1,117.751036138805,0
31,128.476198237856,73.1743934373616,1,1,128.476198237856,0
33,0.0,0.0,1,0,390.153926665933,0
39,26.6505389845308,105.40978239978,1,1,86.9816007087056,0
41,961.153326499105,56.0687466672863,1,1,961.153326499105,0
49,349.771499425842,2.2053532010997,1,1,349.771499425842,0
56,293.847734615368,-73.3848691025472,1,1,293.847734615368,0
59,95.4525484253475,11.6752112815299,1,1,271.485258922966,0
61,0.0,0.0,1,0,828.341932003155,0
64,142.15773303086,-58.0088579102387,1,1,142.15773303086,0
69,114.910402318956,180.511157757611,1,1,251.268997936034,0
73,368.226215808131,42.0879710737409,1,1,368.226215808131,0
76,1589.92570577944,-4.40537704901089,1,1,1496.44398141518,0
82,297.808875784323,6.19790711442159,1,1,297.808875784323,0
85,1441.09788481996,-134.786920020091,1,1,1441.09788481996,0
92,83.1296569683118,74.1005061522206,1,1,160.934980197523,0
93,140.930360097906,9.56908210183693,1,1,140.930360097906,0
95,304.11352576859,-20.4557469840652,1,1,304.11352576859,0
99,115.619590001318,12.2704928577664,1,1,239.745872936722,0
115,5.74035624933692,130.466865826447,1,1,5.74035624933692,0
