bus_number,bus_type,P_demand,Q_demand,voltage_mag,voltage_ang
1,1,24.514558115374,0,0.997919352596458,-0.502019783446133
2,1,53.0315353538235,0,0.995550339932882,-3.60194924535823
3,1,0.0,0,0.997772933598834,-1.23723001247413
4,2,0.0,0,1.0,-2.08649421201861
5,1,0.0,0,0.998861171371905,-2.48762428076786
6,2,0.0,0,0.991677330045902,-2.16576314105945
7,1,1392.50187528853,0,0.995402951924495,-2.68249022435374
8,1,0.0,0,0.993967644426152,-1.47533317954752
9,2,0.0,0,0.994507472001559,-2.99010475691359
10,1,586.370319852997,0,0.992310160071938,-2.13645323372157
11,1,869.16292135685,0,0.993417819982605,-3.70049835056161
12,1,0.0,0,0.992404860117223,0.835163596912687
13,1,0.0,0,1.00058117314278,-1.18090382838877
14,1,83.9993915185186,0,1.00062997052918,-0.303801090371044
15,1,0.0,0,0.996455864404528,-1.91117716670386
16,2,0.0,0,1.0,-1.72689688031153
17,1,0.0,0,0.996021013251724,-0.0328509172378049
18,1,0.0,0,1.00011393450109,-1.52850325273581
19,1,0.0,0,1.00105532329572,-0.842341216230262
20,2,0.0,0,1.0,-1.35241825453093
21,3,0.0,0,1.0,0.0
22,1,0.0,0,0.988812522424938,-2.80289363283048
23,1,0.0,0,0.991381098238446,-0.761546743267891
24,1,411.112858530833,0,0.966222563555289,-1.94624200589036
25,2,0.0,0,1.0,-0.191146318794802
26,1,0.0,0,0.979651670861063,-2.93230697489413
27,1,0.0,0,1.00017283669445,-0.550219466658851
28,1,0.0,0,0.995895146482235,-0.741430193435661
29,1,0.0,0,1.00063382867618,3.09479606807299
30,2,0.0,0,0.975162019067512,-1.71151206338712
31,1,0.0,0,0.998187282708314,-0.396624506659169
32,1,255.771455176217,0,0.98159091827704,-4.31397454624611
33,1,774.368827006574,0,0.995341828960091,-1.08002231611723
34,1,549.575088008336,0,0.997207246449011,2.42726980651182
35,1,0.0,0,0.985544624408203,1.17465730115149
36,1,54.2190768151297,0,0.980010147357559,-1.55644916569916
