cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0067802654811972,29.5693103685418,3815.50929077579
2,0,0,3,0.004634090437391,49.0249132415126,3286.01415727204
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0060874842082749,35.8566920905272,69.1767362869817
2,0,0,3,0.0072962624320052,44.3220118301122,139.228203617846
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0071429816051539,40.8165659690207,3175.31985973905
2,0,0,3,0.0033050753564616,55.6354986194308,462.094027301263
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
