bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
2,0.0,0,1,0,269.828370050654,0
4,45.6463087238944,0,1,1,45.6463087238944,0
5,0.0,0,1,0,263.74450421558,0
6,0.0,0,1,0,201.991654844056,0
9,78.2567865839982,0,1,1,78.2567865839982,0
13,47.4400819913116,0,1,1,47.4400819913116,0
19,487.485802256242,0,1,1,487.485802256242,0
20,0.0,0,1,0,177.363089026844,0
22,313.647922288628,0,1,1,410.00515868311,0
23,50.5413722619285,0,1,1,50.5413722619285,0
30,641.815754777569,0,1,1,695.297400048862,0
31,43.4454937727439,0,1,1,43.4454937727439,0
33,2.56385954842456,0,1,1,2.56385954842456,0
35,76.4305179759575,0,1,1,76.4305179759575,0
39,0.0,0,1,0,134.966987435306,0
41,612.309642952249,0,1,1,612.309642952249,0
43,315.997161450853,0,1,1,349.066100073961,0
50,21.5524498355679,0,1,1,21.5524498355679,0
53,17.1774390632342,0,1,1,17.1774390632342,0
57,0.0,0,1,0,277.264728080394,0
