bus_number,bus_type,P_demand,Q_demand,voltage_mag,voltage_ang
1,1,127.450790293342,0,1,-1.69031225336692
2,1,54.8938112095292,0,1,-1.52927766395336
3,1,21.1786297598446,0,1,-2.15449606744076
4,1,0.0,0,1,-1.55722196519607
5,1,9.72139901349552,0,1,-1.40724855286534
6,2,0.0,0,1,-1.12933356269022
7,1,0.0,0,1,-0.829215584734109
8,1,375.823776776144,0,1,-3.11715675367611
9,1,52.8523523049001,0,1,-2.97129176115571
10,1,35.5590297164855,0,1,-2.94560409592176
11,1,0.0,0,1,-2.00006173048388
12,1,159.425518474584,0,1,-2.34212526766617
13,1,0.0,0,1,-1.22832263059082
14,1,0.0,0,1,-3.43620147119255
15,2,0.0,0,1,-3.48849718455697
16,1,0.0,0,1,-3.97597441696942
17,1,0.0,0,1,-2.44856434184801
18,1,150.925729833202,0,1,-4.02370997794917
19,1,119.895750587309,0,1,-2.45819099592274
20,1,36.0903621917056,0,1,-0.265205283398516
21,3,0.0,0,1,0.0
22,1,409.593686322814,0,1,-4.20331513818116
23,2,0.0,0,1,-1.07820143858464
24,2,0.0,0,1,-0.0792336238129016
25,1,0.0,0,1,-1.94974341285468
26,1,0.0,0,1,-3.60619404130614
27,1,79.5424065982296,0,1,-1.16730709203806
28,1,0.0,0,1,-1.31198663232497
29,2,0.0,0,1,-0.553879243005861
30,1,195.723175442968,0,1,-1.70612920236591
31,2,0.0,0,1,-3.18534394182698
32,2,0.0,0,1,-2.08615685714848
33,1,51.5309462415264,0,1,-2.40472970287779
34,1,0.0,0,1,-1.62229156267927
35,1,204.42765787411,0,1,-3.22907391247078
36,2,0.0,0,1,0.443375008421878
37,1,42.2867535305295,0,1,-4.34904601115108
38,1,0.0,0,1,-2.77434386071399
39,1,0.0,0,1,-2.78529725026515
40,1,96.9382060942149,0,1,-2.00174957185722
41,2,0.0,0,1,-2.29454743767708
42,2,0.0,0,1,-2.06616218692888
43,2,0.0,0,1,-3.3162019097626
44,1,66.4518361254724,0,1,-2.65471137600032
45,1,0.0,0,1,-2.67450568597911
46,1,36.4582327796837,0,1,-2.37702870625849
47,1,2.99700227669902,0,1,-2.29677786245434
48,1,177.517945932017,0,1,-3.47106008013874
49,1,108.362601865877,0,1,-3.37502707011456
50,2,0.0,0,1,-1.73738948684626
51,1,46.3287189426184,0,1,-1.51271146351188
52,1,92.3342732952994,0,1,-1.94285733223522
53,2,0.0,0,1,-1.39686524535638
54,1,0.0,0,1,-2.47735638025129
55,1,0.0,0,1,-2.99452909423241
56,2,0.0,0,1,-0.323208976237603
57,1,0.0,0,1,-1.43097143900219
