from_bus,to_bus,resistance,reactance,susceptance,line_rating,line_status,P_from,Q_from,P_to,Q_to
1,6,0.0625509870352293,0.147380560225647,0,122.201165441216,1,-11.1806519886046,0,11.1806519886046,0
4,7,0.286098013051445,0.43268842486655,0,11.3002546157167,1,-3.94081533566776,0,3.94081533566776,0
2,9,6.21128673149076e-05,0.012077823014572,0,406.069445184514,1,-163.610800173151,0,163.610800173151,0
8,10,2.22026029755354e-05,0.0006405888328468,0,696.311527901909,1,-294.609186766349,0,294.609186766349,0
1,11,0.0008227027857246,0.0471827908993433,0,117.798791354095,1,11.1806519886046,0,-11.1806519886046,0
9,11,0.0018074807570608,0.0157333144561992,0,455.607123320885,1,-58.1888461207739,0,58.1888461207739,0
9,13,0.0027208870785761,0.0534200718853857,0,2098.77647889603,1,-31.369920382671,0,31.369920382671,0
8,14,0.0027592873226639,0.0147670994251794,0,35.7606505606049,1,-6.71230159612608,0,6.71230159612608,0
10,14,0.0036532749667323,0.0149387642902488,0,100.292567901393,1,5.99796129813127,0,-5.99796129813127,0
12,14,0.528113203802726,0.891416773650707,0,4.04339335846054,1,0.255536143028703,0,-0.255536143028703,0
4,16,0.012236741796771,0.0009917571101125,0,1373.09931809778,1,-159.605233321813,0,159.605233321813,0
15,17,0.0088183136992864,2.69497435054944e-05,0,3625.2514290049,1,-760.244766572378,0,760.244766572378,0
8,18,0.0063260268489597,0.0218067930081828,0,302.862036419889,1,47.0081941321693,0,-47.0081941321693,0
11,18,0.0095516118799758,0.10896781233591,0,204.601253948945,1,-47.0081941321693,0,47.0081941321693,0
12,19,0.0714743177373229,0.946021053771324,0,3.09961329099246,1,-0.255536143028702,0,0.255536143028702,0
10,20,1.19517715001899e-06,0.0012074788742684,0,698.718335155722,1,-464.810437184007,0,464.810437184007,0
15,20,0.0002904174269656,0.0010578131095733,0,1419.43335588779,1,649.327752544628,0,-649.327752544628,0
15,21,6.6055475995415e-05,0.0014824918817484,0,2386.94096999527,1,254.431849404058,0,-254.431849404058,0
16,22,0.0002953951166483,0.0158518755326031,0,339.199552105247,1,-143.138922457933,0,143.138922457933,0
20,23,0.0055966637454937,0.0211947555048476,0,264.386364608212,1,25.4913967688008,0,-25.4913967688008,0
21,23,3.63138520716406e-05,0.0041292729606386,0,958.107106112053,1,205.83724736668,0,-205.83724736668,0
22,23,0.0008834351629125,0.0009578075540178,0,747.366894636896,1,-231.328644135481,0,231.328644135481,0
13,25,0.0013789436758292,0.0606234283116787,0,4280.78623959042,1,-54.1439310336107,0,54.1439310336107,0
16,25,0.000243261704114,0.0220945896938461,0,11588.5675643383,1,-7.96996755128818,0,7.96996755128818,0
14,27,1.35726046088612,1.08210397715623,0,10.3064821698129,1,-0.458804154966137,0,0.458804154966137,0
19,27,0.435582304136213,0.105433325520492,0,2.92038870623702,1,-0.255536143028702,0,0.255536143028702,0
22,30,0.0091311417484483,0.0420378399795468,0,1696.40339343569,1,-7.37194420146132,0,7.37194420146132,0
29,30,0.0184126549468541,0.0117353789946047,0,45129.8045843499,1,7.3719442014613,0,-7.3719442014613,0
24,32,0.0030021579673233,0.0059958072317076,0,2116.88030742672,1,855.081649245048,0,-855.081649245048,0
26,32,0.0011267526946124,0.0070109665794793,0,1460.57596562535,1,-122.803892743456,0,122.803892743456,0
29,32,2.39425756674229e-05,0.0009499201036731,0,486.218523399596,1,-321.148111064518,0,321.148111064518,0
29,33,0.0066334430915089,0.189560001553804,0,148.14582919381,1,-14.0216197300789,0,14.0216197300789,0
26,34,0.0546543092852505,0.527419871399383,0,18.2929859460082,1,-3.21299435720459,0,3.21299435720459,0
29,34,0.0155144864328444,0.13208913053017,0,40.2666435284076,1,-8.62060432388272,0,8.62060432388272,0
33,34,0.0089143435111873,0.128384455902024,0,78.4024050499838,1,11.8335986810873,0,-11.8335986810873,0
3,35,0.0012665023575223,0.0040779126986181,0,1203.01362653828,1,-432.830390055153,0,432.830390055153,0
27,35,0.137974943217777,0.279199297676037,0,18.9554684071976,1,-0.71434029799484,0,0.71434029799484,0
29,35,0.0005675156130513,0.0276303978530723,0,382.178424947971,1,-14.8570163198697,0,14.8570163198697,0
