cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.0040850790574559,39.9124214386389,524.932373327698
2,0,0,3,0.0027203793591619,38.1260964203784,3681.23798465077
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0055863911921165,53.5734693197527,2533.19479999634
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0043160424481037,55.8876335866613,131.925115318633
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0022582135546855,38.3634569367072,134.588585525541
2,0,0,3,0.0072063327535268,42.5105247166783,496.453000637722
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
