cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.0020799049000072,23.291682286067,419.677307928138
2,0,0,3,0.004325982319121,42.1012107456576,197.027929504704
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0025083918111854,23.7838211508832,2980.63126367766
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0068115902550908,25.4775425019472,314.876629805139
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0074197674672754,47.2413251034119,1143.86382433933
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
