bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
4,463.081842342917,0,1,1,659.613395301685,0
6,53.576559628797,0,1,1,113.630854154535,0
8,261.678537933158,0,1,1,271.215373034434,0
17,111.721311911417,0,1,1,111.721312707424,0
20,0.0,0,1,0,382.980432253986,0
21,0.0,0,1,0,366.834122909527,0
24,483.445289166044,0,1,1,483.445289758493,0
31,138.936943955949,0,1,1,138.936943955965,0
33,77.0680408350241,0,1,1,77.0680408350321,0
36,598.299333879993,0,1,1,598.299333880006,0
39,324.47365489206,0,1,1,455.165040549585,0
41,116.954882664966,0,1,1,121.509048199719,0
43,0.0,0,1,0,73.4631590567282,0
52,99.1919668164206,0,1,1,214.088483689191,0
54,25.8822294558521,0,1,1,194.40691713801,0
