bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
3,104.704720808904,0,1,1,104.704720808904,0
17,110.004510639466,0,1,1,307.262977298273,0
22,0.0,0,1,0,460.952264639058,0
24,23.0442519265328,0,1,1,23.0442519265328,0
32,203.467594992396,0,1,1,203.467594992396,0
35,133.269363081564,0,1,1,133.269363081564,0
36,71.4455384396378,0,1,1,71.4455384396378,0
37,0.0,0,1,0,176.826726024963,0
38,1068.71041200435,0,1,1,1068.71041200435,0
47,22.2162898893523,0,1,1,22.2162898893523,0
50,109.674064585814,0,1,1,109.674064585814,0
51,0.0,0,1,0,673.029696618892,0
57,907.773847114587,0,1,1,907.773847114586,0
