cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.0069328467367582,45.1325353829505,1829.15074081783
2,0,0,3,0.0038286075744953,46.0248651973166,2338.81527321405
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0058479198675052,40.6436308804114,115.066323599355
2,0,0,3,0.0021789713149086,47.2247218578665,464.132190567083
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0053655202514323,47.8037945313727,489.203477661902
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0056381688236192,39.9565193984647,582.762967664454
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0056224130208129,27.6306209201669,539.608383527217
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
