bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
2,227.733996834903,0,1,1,227.733996834903,0
7,803.575622317206,0,1,1,803.575622317206,0
11,13.1067978707199,0,1,1,307.722224058478,0
14,262.294765181192,0,1,1,262.294765181192,0
16,169.750540114105,0,1,1,286.118190509445,0
21,166.115718392017,0,1,1,166.115718392017,0
25,0.0,0,1,0,365.265520293866,0
29,0.0,0,1,0,144.97188734653,0
32,0.0,0,1,0,357.77250845167,0
36,196.913510025661,0,1,1,196.913510025661,0
40,585.654606404173,0,1,1,585.654606404173,0
48,61.230257935611,0,1,1,61.230257935611,0
53,145.173244174635,0,1,1,145.173244174635,0
55,75.2578909551597,0,1,1,75.2578909551597,0
56,47.5036432772255,0,1,1,224.038635480761,0
