cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.0034945510622568,56.2534061654398,1358.35147399348
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0072366591090998,32.5353940972863,2511.02107096388
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0053736701327679,44.9260505449718,100.210226131104
2,0,0,3,0.0031600672585897,46.2430307480726,80.2009568853056
2,0,0,3,0.004059259207031,54.8981678248426,7.60398339449462
2,0,0,3,0.0038678777925797,49.7701620721541,270.77932067857
2,0,0,3,0.0065250802905914,26.2614551170919,469.942631580985
2,0,0,3,0.0,0.0,0.0
