cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.0054318642794216,33.1716385891621,1964.02853030616
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0069622159559436,41.5987938919164,3613.52880207008
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0045418764391183,51.8124409059751,3252.27913195293
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0038795634079112,31.5647996605605,193.207442721504
2,0,0,3,0.0075638441340213,39.3377802838341,273.330506492691
2,0,0,3,0.0048721977079014,52.4419626471002,267.696624812049
2,0,0,3,0.0051246939042447,23.4502278301473,488.155744350968
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0024551100535733,32.3775735313015,398.706966919409
