cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0023844399821528,39.9480361125604,252.453727129647
2,0,0,3,0.0028189233473834,37.0057020363303,3032.23927294475
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0068892612724292,55.0134536337952,180.361382429936
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0023619737244565,47.2500733711321,3807.15915769542
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0041903314808203,28.7784679944962,571.875346138061
2,0,0,3,0.0045633211989247,27.6958462056181,380.291890066531
