cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0036799208877603,30.2042013510202,282.021911663631
2,0,0,3,0.0070104733615399,29.63186537409,2972.36907675498
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0021183974088063,28.0489427015141,967.039639227469
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0032138800640373,43.0064002334546,876.809306643366
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0023819937524888,54.7080160336876,206.100975491359
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
