cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.0050843889841224,52.4475618911786,2573.69421637596
2,0,0,3,0.0021738224855694,47.9597232978083,2171.6779471475
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0054912992661367,56.5189234264755,1093.63304622042
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0053765361017212,30.4170444122565,201.019308764977
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0050371410343758,45.5636727076325,122.867995055855
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0075968686268242,34.1200041486548,219.028507509951
2,0,0,3,0.0,0.0,0.0
