bus_number,bus_type,P_demand,Q_demand,voltage_mag,voltage_ang
1,1,0.0,0,1,-1.82974069027853
2,1,0.0,0,1,0.634071904820165
3,1,250.957466078865,0,1,-2.44135388458375
4,2,0.0,0,1,1.05015192229156
5,1,155.081229817198,0,1,-0.901922147308018
6,1,0.0,0,1,-0.471940876179457
7,1,0.0,0,1,-1.23919696054826
8,2,0.0,0,1,-1.41688825664792
9,1,289.509188906574,0,1,-2.35856173248361
10,2,0.0,0,1,-0.183817504915504
11,1,115.784623859021,0,1,0.533083847407184
12,1,0.0,0,1,-0.964872493663367
13,1,0.0,0,1,-0.900532733346161
14,2,0.0,0,1,-1.55020546382144
15,1,0.0,0,1,-0.284538312881421
16,1,0.0,0,1,0.231928244216704
17,2,0.0,0,1,-1.17713420746298
18,1,80.0639393869729,0,1,-2.10256021076481
19,1,62.8397210162548,0,1,-1.48533403891061
20,1,0.0,0,1,-1.36511924015524
21,1,0.0,0,1,-1.54732002296803
22,1,368.399356090112,0,1,-0.398734608590159
23,3,0.0,0,1,0.0
24,2,0.0,0,1,-1.17713420746298
25,1,332.930992856371,0,1,-1.34561508766445
26,1,0.0,0,1,-1.04859777777283
27,1,195.64935105897,0,1,-1.40260673231408
28,1,73.1207941427704,0,1,-2.25536946160168
29,1,0.0,0,1,-0.359571294403698
30,1,0.0,0,1,-0.783099003294776
31,1,0.0,0,1,-0.970410768567897
32,1,0.0,0,1,1.94850158856853
33,1,0.0,0,1,-0.903182213563178
34,1,0.0,0,1,4.00123863324295
35,1,0.0,0,1,-1.73796747247381
36,1,582.300840352947,0,1,-1.46157200759392
37,1,170.386329599325,0,1,-1.21592032516549
38,1,0.0,0,1,-0.664708871725124
39,1,62.0324665247994,0,1,-3.32455162574215
40,1,0.0,0,1,-0.99423292906653
41,2,0.0,0,1,2.42069004332051
42,2,0.0,0,1,6.41712681724055
43,2,0.0,0,1,-1.13979034251146
44,2,0.0,0,1,-1.10068849347053
45,1,0.0,0,1,-0.769129271329442
46,1,0.0,0,1,0.606156931818685
47,2,0.0,0,1,-0.682171210313393
48,2,0.0,0,1,0.989833855660855
49,1,0.0,0,1,-0.167594275636934
50,1,0.0,0,1,0.845235554028232
51,2,0.0,0,1,1.98385643339563
52,1,15.2542937924205,0,1,-0.0252173735517245
53,2,0.0,0,1,-1.28200548232956
54,1,0.0,0,1,0.796900123084516
55,2,0.0,0,1,1.79608015512041
56,1,0.0,0,1,-0.346898730733785
57,1,0.0,0,1,0.378655372969995
