cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0065900096530082,25.1618042599485,548.923163038609
2,0,0,3,0.0052613893578359,40.1628741673489,3695.21580204738
2,0,0,3,0.006386083804706,40.1409046280331,775.069598304309
2,0,0,3,0.0071895220237038,39.6909634976615,1765.85892845317
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0023529716302909,30.8688011011302,2537.53221344344
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0045839928465616,27.3072089879751,194.206064817689
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0044275775952833,55.156179212591,249.104877551443
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0051213429266319,23.2695359694383,1634.15519455157
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0029059469612822,33.0633960505696,930.27418471179
2,0,0,3,0.0045625550077,39.3301164777723,453.524985719009
