bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
7,52.0843248098948,0,1,1,52.0843248016599,0
8,0.0,0,1,0,289.76477640563,0
21,24.9784274181006,0,1,1,24.9784274186707,0
22,0.0,0,1,0,128.076376825066,0
23,0.0,0,1,0,80.0168234649651,0
29,1250.85725566983,0,1,1,1250.85725567942,0
31,1316.13398610492,0,1,1,1641.08941141598,0
37,16.2238024653478,0,1,1,16.2238024473778,0
38,0.0,0,1,0,983.430153409848,0
39,747.559079547587,0,1,1,747.559079551539,0
41,0.0,0,1,0,609.083391214886,0
42,21.322291145916,0,1,1,317.461784221965,0
46,69.3145703249964,0,1,1,69.3145702964878,0
51,38.8599191501344,0,1,1,38.8599191362965,0
53,0.0,0,1,0,2.76196404309828,0
58,96.0405028417434,0,1,1,96.0405028370103,0
63,1329.42268522511,0,1,1,1329.42268523796,0
66,0.0,0,1,0,93.2768870438401,0
67,0.0,0,1,0,144.650874489767,0
68,0.0,0,1,0,321.808839461368,0
71,45.9778778702299,0,1,1,45.9778778628947,0
77,0.0,0,1,0,1016.82880440139,0
95,978.639538647661,0,1,1,1040.50563949042,0
99,208.705772863106,0,1,1,208.705772876713,0
103,0.0,0,1,0,55.6398142184064,0
108,108.329103099236,0,1,1,110.649502501099,0
117,232.987253469454,0,1,1,232.987253470589,0
