bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
2,0.0,0,1,0,391.547641110719,0
5,1103.42564371148,0,1,1,1198.45284577965,0
7,0.0,0,1,0,440.953917152912,0
13,207.181968506821,0,1,1,207.181968506914,0
15,1144.20789723299,0,1,1,1144.20789723307,0
24,762.736641777318,0,1,1,762.736641777391,0
29,136.276048247901,0,1,1,136.276048247969,0
30,725.13998553524,0,1,1,725.139985535632,0
31,177.148685689671,0,1,1,180.113588888009,0
34,216.69345212102,0,1,1,570.106594261626,0
43,160.46000227603,0,1,1,160.460002276032,0
46,103.949984624126,0,1,1,103.94998462412,0
51,14.5956921832167,0,1,1,14.5956921832184,0
53,0.0,0,1,0,82.1862097686921,0
65,0.0,0,1,0,228.425278155206,0
68,106.663856024893,0,1,1,106.663856025017,0
74,0.0,0,1,0,559.194159408278,0
77,2.85549111287617,0,1,1,222.558274570744,0
83,119.628705066534,0,1,1,119.628705066616,0
85,0.0,0,1,0,604.656132042569,0
88,0.0,0,1,0,517.638631362549,0
89,262.015246965737,0,1,1,346.234459947003,0
93,67.8339504310026,0,1,1,67.8339504309419,0
95,73.9160742318824,0,1,1,73.916074231884,0
106,723.332787637578,0,1,1,970.179501904437,0
110,0.0,0,1,0,324.184842491998,0
111,0.0,0,1,0,283.614530012045,0
115,10.9018908469904,0,1,1,10.9018908469079,0
116,0.0,0,1,0,78.3629229296603,0
