bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
2,731.218385409933,0,1,1,731.218385409933,0
4,172.205636014048,0,1,1,172.205636014048,0
5,977.771686265124,0,1,1,1246.63509764268,0
9,0.0,0,1,0,318.645833779131,0
11,277.258222243485,0,1,1,277.258222243486,0
17,1028.98110642596,0,1,1,1028.98110642596,0
19,179.279711341766,0,1,1,179.279711341766,0
28,770.041811718077,0,1,1,770.041811718078,0
35,0.0,0,1,0,496.578586776298,0
44,0.0,0,1,0,335.047606494174,0
46,0.0,0,1,0,479.577526655168,0
54,0.0,0,1,0,435.083438013497,0
55,750.872156335282,0,1,1,750.872156335282,0
64,1.60712005446441e-13,0,1,1,185.362255715129,0
68,595.202301998772,0,1,1,686.778870551989,0
69,0.0,0,1,0,332.74866789825,0
70,253.01243731079,0,1,1,306.733622550182,0
77,0.0,0,1,0,311.237793870588,0
81,6.35042235073335,0,1,1,6.35042235073347,0
84,0.0,0,1,0,400.978055304442,0
89,9.39108233974868,0,1,1,9.39108233974875,0
96,189.197421606964,0,1,1,189.197421606964,0
98,99.0898530587446,0,1,1,99.0898530587447,0
107,0.0,0,1,0,448.659438329396,0
110,163.428875395167,0,1,1,163.428875395167,0
