bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
4,744.432086636949,0,1,1,744.432086636949,0
6,234.548784337249,0,1,1,234.548784337249,0
9,0.0,0,1,0,304.034484076034,0
10,225.074409304764,0,1,1,225.074409304764,0
15,0.0,0,1,0,130.86693270736,0
29,575.28127623146,0,1,1,630.783309302149,0
31,82.7163068230022,0,1,1,82.7163068230022,0
34,0.0,0,1,0,492.223419326463,0
40,0.0,0,1,0,319.048440412346,0
50,1279.64008386543,0,1,1,1439.38818595902,0
54,0.0,0,1,0,361.835858211544,0
56,64.5834821891105,0,1,1,64.5834821891105,0
66,1034.20133833753,0,1,1,1226.06618134382,0
72,23.952649980204,0,1,1,23.952649980204,0
73,498.021146055678,0,1,1,498.021146055678,0
79,73.6160321562644,0,1,1,73.6160321562644,0
82,639.017022100611,0,1,1,639.017022100611,0
90,0.0,0,1,0,838.073938930828,0
92,727.898992956408,0,1,1,727.898992956408,0
93,57.2163713673492,0,1,1,57.2163713673492,0
97,0.0,0,1,0,313.461966593845,0
102,79.4910956429448,0,1,1,79.4910956429448,0
105,278.479781602598,0,1,1,278.479781602598,0
108,-1.1512364251800701e-15,0,1,1,392.764876140477,0
110,0.0,0,1,0,353.685066687686,0
113,72.5864587587754,0,1,1,72.5864587587754,0
117,28.034947168322,0,1,1,28.034947168322,0
