cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.0021418270597867,34.3357014617532,2254.26674290351
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0076768646035056,39.2970874079865,273.040634947089
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0045717126910109,27.0198476897685,3645.78209996158
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0049713550064484,32.0595492294048,170.40638859946
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0059710825775756,25.7134408409747,308.296189279746
2,0,0,3,0.0046878288635351,56.0109052164421,733.436172721638
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.003285083099059,26.1555125141503,1775.30019869616
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0057451763554365,24.6432075195964,32.901639883865
2,0,0,3,0.0046619771312531,36.3738396249353,230.594264423412
2,0,0,3,0.0079195358278417,31.554705116612,404.283435138529
2,0,0,3,0.0020300817058362,37.7528642087622,460.087170201468
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
