bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
1,1056.84539525671,0,1,1,1528.81126663761,0
4,0.0,0,1,0,544.261532825536,0
8,0.0,0,1,0,382.261590167334,0
16,1393.0371998424,0,1,1,1393.0371998424,0
20,67.0211618991681,0,1,1,67.0211618991707,0
24,0.0,0,1,0,397.376239494846,0
29,0.646870111437914,0,1,1,113.192761897953,0
30,112.430472168231,0,1,1,112.430472168235,0
31,277.97317749272,0,1,1,277.973177492723,0
32,104.355552288008,0,1,1,104.355552288011,0
47,511.874227189651,0,1,1,756.707467594285,0
66,103.491931041127,0,1,1,103.491931041136,0
67,729.651929842766,0,1,1,729.651929842768,0
71,680.946551757247,0,1,1,705.457164981931,0
81,0.0,0,1,0,195.320218052209,0
82,0.0,0,1,0,418.298063666784,0
83,2.49439582577487,0,1,1,2.49439582577828,0
89,211.761736103397,0,1,1,211.7617361034,0
90,0.0,0,1,0,479.634167128511,0
91,45.695444834768,0,1,1,45.6954448347714,0
93,7.1705228400905395e-12,0,1,1,243.496715121626,0
94,0.0,0,1,0,35.5479123882443,0
99,120.618171990876,0,1,1,120.61817199091,0
103,0.0,0,1,0,366.840779534177,0
105,612.907752351556,0,1,1,663.113421486245,0
108,566.425029305596,0,1,1,566.425029305599,0
110,66.6267231596015,0,1,1,66.6267231596092,0
