cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.0073239809859672,27.4231906258082,2558.64432000497
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0050557097627079,33.8449191932666,1272.57631703181
2,0,0,3,0.0049794892879636,44.5395091249383,3475.35374497328
2,0,0,3,0.0067193183875511,55.1870183799992,3828.85002728661
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0049830700617206,31.314839064397,446.090175666534
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0021750966290954,30.9649888375831,253.450642955933
2,0,0,3,0.0043721324176395,30.172493246833,483.584123772941
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0045396756190297,31.1765473807346,3402.94618705261
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.003348570080077,39.3932053462914,538.539918952691
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0041248693803725,25.3859835056649,2122.38837924273
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0063763884879103,33.9400603559072,1022.98934533043
2,0,0,3,0.0,0.0,0.0
