bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
3,1093.71923603692,0,1,1,1330.06730704431,0
4,426.711507485649,0,1,1,608.565364820526,0
8,875.805106638628,0,1,1,875.805106639063,0
9,0.0,0,1,0,604.574837322245,0
23,626.784597734994,0,1,1,626.784597736204,0
28,0.0,0,1,0,266.500982966713,0
32,0.0,0,1,0,244.603238324768,0
35,133.854276672401,0,1,1,133.854276673203,0
36,173.765655762224,0,1,1,173.765655762327,0
39,171.924388165826,0,1,1,171.924388166023,0
42,70.6891887482127,0,1,1,70.6891887485352,0
50,0.0,0,1,0,367.619063264206,0
55,11.5703906060052,0,1,1,11.5703906063187,0
58,0.0,0,1,0,205.554172764316,0
64,45.2324818672622,0,1,1,141.656179479708,0
68,0.0,0,1,0,367.270298811245,0
72,841.598282882413,0,1,1,841.598282882897,0
76,0.0,0,1,0,346.692264195058,0
87,613.561206920291,0,1,1,613.561206920976,0
88,45.3221928305693,0,1,1,45.322192830401,0
90,498.642142207701,0,1,1,498.642142672741,0
94,90.9523861818108,0,1,1,90.9523861820112,0
102,118.998765201569,0,1,1,130.649643803868,0
107,134.246699397547,0,1,1,134.246699398253,0
109,0.0,0,1,0,446.722425316925,0
115,193.004001891433,0,1,1,193.004001891795,0
117,498.421215228571,0,1,1,498.421215337439,0
