cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0059480989459326,54.198924310739,326.606698914341
2,0,0,3,0.0023657246876253,54.2361257339113,277.868546885693
2,0,0,3,0.0075325697060757,35.7050007521346,418.476313815698
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0036867579916794,25.7519815757154,1660.39434440605
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0043731944210333,24.0657614396014,385.453005870509
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0020230758151256,41.288072159247,3275.26625086436
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0046127462850505,25.5034436258776,174.268822172766
2,0,0,3,0.0072280061799806,41.8511826423406,2164.55094162172
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0079820642003647,49.1114082312912,835.290907352137
2,0,0,3,0.005295979626139,34.9531828123223,2588.66078242576
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0064575105158622,27.7699649490511,558.89712034636
