bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
7,0.0,0,1,0,216.002179570603,0
8,7.004507952787371e-15,0,1,1,72.8913977147445,0
11,0.0,0,1,0,94.9906313595411,0
17,0.0,0,1,0,677.874218716806,0
25,62.1749961903348,0,1,1,62.1749961903348,0
28,235.539687406702,0,1,1,235.539687406702,0
32,817.527069029302,0,1,1,817.527069029302,0
34,1933.12166385573,0,1,1,2202.57899143876,0
36,1.23478976740267e-15,0,1,1,12.1691910578992,0
39,0.0,0,1,0,335.88795288703,0
40,181.157557557083,0,1,1,181.157557557083,0
43,136.250714160755,0,1,1,136.250714160755,0
46,0.0,0,1,0,283.316787413184,0
47,0.0,0,1,0,168.015504370962,0
52,667.875578154363,0,1,1,667.875578154363,0
54,160.540586405299,0,1,1,160.540586405299,0
55,2.10101813781055e-15,0,1,1,115.220968511452,0
57,75.6642450189133,0,1,1,75.6642450189133,0
60,1397.48230315152,0,1,1,1397.48230315152,0
61,188.925892211905,0,1,1,188.925892211905,0
66,266.416374170825,0,1,1,297.884236235488,0
71,0.0,0,1,0,425.462482197528,0
84,0.0,0,1,0,598.15278043837,0
87,0.0,0,1,0,20.793299625897,0
88,0.0,0,1,0,577.027588645848,0
96,325.344254074888,0,1,1,393.712586228099,0
108,216.782801073415,0,1,1,216.782801073415,0
