bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
2,708.930423775105,0,1,1,804.961584881614,0
23,390.259334953472,0,1,1,390.259334953472,0
29,131.336904162826,0,1,1,480.917990579957,0
30,0.0,0,1,0,511.962057940666,0
32,740.012594525749,0,1,1,740.012594525749,0
35,0.0,0,1,0,128.27286589536,0
39,668.818988644279,0,1,1,668.818988644279,0
41,698.682521807706,0,1,1,698.682521807706,0
42,688.458130514597,0,1,1,688.458130514597,0
43,82.277873046567,0,1,1,82.277873046567,0
47,0.0,0,1,0,9.84771649946679,0
56,422.832453705494,0,1,1,422.832453705495,0
58,0.0,0,1,0,205.525516510993,0
62,0.0,0,1,0,379.232406665707,0
63,147.98182144013,0,1,1,654.232286240018,0
70,0.0,0,1,0,552.236197023903,0
76,354.949916352677,0,1,1,413.156448976041,0
82,0.0,0,1,0,487.671523465278,0
88,16.5684685815678,0,1,1,22.454853770562,0
91,379.394544647326,0,1,1,379.394544647326,0
95,34.2456536659459,0,1,1,34.2456536659489,0
97,68.784004690919,0,1,1,68.784004690919,0
98,449.139286571974,0,1,1,449.139286571974,0
100,83.8231301302174,0,1,1,83.8231301302174,0
102,8.74783921068887e-14,0,1,1,116.023991817592,0
105,569.201711881331,0,1,1,569.201711881331,0
113,0.0,0,1,0,560.370598355927,0
115,29.1059593631389,0,1,1,29.1059593631389,0
