cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0058286127004797,33.0827169655926,161.949278842114
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0031429312369498,27.200772357581,1321.97813693243
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0035408880699669,44.9223095547386,2498.52890771865
2,0,0,3,0.0045242813843416,40.6193121108021,3394.64823502018
2,0,0,3,0.0066032271846466,42.4615809003158,347.265899638875
2,0,0,3,0.0039464980339048,49.5362431374233,2836.58577242433
2,0,0,3,0.007123585566008,30.8597073658663,197.764397206909
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0059775838086048,41.6808295367819,1708.72392882945
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0054136702234856,39.6937382322449,833.943401496822
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0022975571511728,41.1581405136635,375.067249999638
2,0,0,3,0.005782726890476,54.3903032650569,588.754029887492
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0050276546982673,49.5532183277016,1763.28082960726
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0029996922084759,45.4210392194338,215.452308056353
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0049683070453185,26.4949911353275,409.007666895589
