cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0065558861142924,46.3319197646173,373.811543388982
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0079754525830174,28.5324941448232,3546.44001847886
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0076716410072748,43.4896106517375,1165.28650495663
2,0,0,3,0.003706989543426,34.1740826114837,313.50746619676
2,0,0,3,0.0066901641443265,53.276814287991,343.514914071292
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0039649466123451,55.0953514116871,1047.54461198948
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0020116239170455,26.3118183987711,2642.91046234307
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0075861825338512,53.6190845942686,3437.72571398383
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0057873002520571,26.0892258382832,3426.29901132037
2,0,0,3,0.0049389135533403,40.8454833070211,281.631938897853
