cost_model,startup,shutdown,n_coefficients,coeff_n,coeff1,coeff0
2,0,0,3,0.0063580368987161,44.6678482295643,1283.65525277717
2,0,0,3,0.0042889086436209,34.1891443435494,3717.57880295627
2,0,0,3,0.0078616437981298,43.7595683810009,470.739521150591
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0061701243294116,45.7334205179887,3009.67257402918
2,0,0,3,0.0052564695372074,34.3919241555436,517.984930974236
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0032117452323673,29.2795768768205,3781.97554070682
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0056841312805,45.6619177712807,298.566464885432
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0047452832976385,42.6661847328407,366.138140751871
2,0,0,3,0.0053583806051734,45.2218975404781,113.44192348986
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0028577821592983,49.509715182715,3175.52545009305
2,0,0,3,0.0072901748235564,52.4281017865935,2729.22988706122
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
2,0,0,3,0.0,0.0,0.0
