bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
5,1.99999774472949,-0.23995832288483,0.971396488303204,1,2.0,0.89
25,1.76999776713215,-0.089959542527082,0.964306632762974,1,1.77,0.75
6,1.99999774456422,-0.2399583072739,0.971422033007844,1,2.0,0.5
114,293.05,-20.0599616165265,0.974451751814424,1,293.05,293.05
46,3.69999776389909,-0.449958486119879,0.965346412026581,1,3.7,1.54
49,119.999982543341,-13.319956274106,0.969670861085595,1,120.0,31.33
8,2.49999775496965,-0.299959116594454,0.966419542666304,1,2.5,1.04
8,2.49999775495587,-0.299959116594454,0.966419542666304,1,2.5,1.11
31,1.79999777041622,-0.0899597437692638,0.96554486547198,1,1.8,0.55
31,0.999997770151948,-0.0499597070222951,0.96554486547198,1,1.0,0.32
112,8.3999977341289,-0.409952137097559,0.973883679839914,1,8.4,2.1
112,8.39999773412346,-0.409952137097559,0.973883679839914,1,8.4,2.59
112,8.39999773413527,-0.409952137097559,0.973883679839914,1,8.4,1.41
112,8.39999773410731,-0.409952137097559,0.973883679839914,1,8.4,3.68
58,0.499997752873225,-0.0599583858391631,0.970417865405984,1,0.5,0.13
58,0.499997752416038,-0.0599583858391631,0.970417865405984,1,0.5,0.24
22,2.79999776357503,0.0,0.964770034484583,1,2.8,0.29
42,3.21999776451491,-0.389958633067068,0.965526092081496,1,3.22,0.55
42,3.21999776448404,-0.389958633067068,0.965526092081496,1,3.22,1.01
37,19.249997760293,-0.939957925839066,0.965941452246799,1,19.25,7.79
37,19.2499977603018,-0.939957925839066,0.965941452246799,1,19.25,3.89
41,164.844419475922,-19.5399575250373,0.967140131580269,1,176.0,66.09
57,3.49999775411596,0.0,0.969625907340298,1,3.5,1.55
9,82.6074042936358,-12.6499150522435,0.974465115477161,1,114.0,36.79
12,37.8299517494192,-4.19991399540694,0.974515551685178,1,37.83,12.55
12,37.8299585990222,-4.19991399540694,0.974515551685178,1,37.83,8.64
12,37.8299732030835,-4.19991399540694,0.974515551685178,1,37.83,8.52
20,9.76,-1.6299530591075,0.971965398477938,1,9.76,9.76
20,8.7,-1.24995305310912,0.971965398477938,1,8.7,8.7
15,27.8999930108849,-3.0999594195083,0.96637062210494,1,27.9,11.98
90,381.647254692245,217.43782067889,1.00320161565828,1,475.87,61.04
50,18.2001288450127,-4.25995864494785,0.965281942052558,1,38.4,18.2
7,26.599984327267,-2.94995935922475,0.965062276470874,1,26.6,10.64
7,26.59998597209,-2.94995935922475,0.965062276470874,1,26.6,5.87
14,1.49999774847551,-0.179959486368762,0.966299044698104,1,1.5,0.72
14,1.49999774851794,-0.179959486368762,0.966299044698104,1,1.5,0.65
17,22.54,-1.31995294534944,0.972241886666035,1,22.54,22.54
