bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
106,27.7699976783854,11.0578374564074,1.04126470078565,1,27.77,10.47
106,27.7699977314491,11.0578374564074,1.04126470078565,1,27.77,5.18
12,247.249997249837,40.5686537977484,1.04474760481506,1,247.25,74.18
48,242.990761457996,2.11776891194068,1.04654446683973,1,292.27,60.73
17,208.056822766615,13.727961936545,1.0466760485462,1,218.13,43.38
108,155.799996894344,-0.662760680862218,1.0416612871996,1,155.8,73.44
114,40.92,-2.55792308630428,1.04118681492382,1,40.92,40.92
93,6.2999986111202,0.0,1.0439658459145,1,6.3,1.31
83,1.52999861210547,-0.187929898082419,1.04329054054398,1,1.53,0.42
14,87.9844723935926,28.2592008881695,1.04339406906586,1,136.0,67.61
110,91.8999972839894,-10.1808426226314,1.04078860862883,1,91.9,18.43
31,106.050074112614,27.5942365107971,1.04267190601943,1,174.67,73.17
