bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
42,244.269996031976,-15.4352026131493,1.04744850288727,1,244.27,88.46
43,0.369999470601676,-0.0196855237199555,1.04837910308317,1,0.37,0.09
84,114.999995943389,47.0523658878663,1.04576264193678,1,115.0,36.31
29,0.0999994707462207,-0.0092831422493394,1.04391014675928,1,0.1,0.04
29,3.62999947107234,-0.439417065254767,1.04391014675928,1,3.63,1.26
86,171.099993366824,-1.75684345200193,1.04999986043403,1,171.1,34.45
104,204.31009469644,-5.80057032406097,1.04999993180045,1,223.27,85.34
87,46.9999985668909,23.9186749336469,1.04490382227141,1,47.0,19.9
59,1.49999946850873,-0.160758981355257,1.04470357748438,1,1.5,0.75
59,1.4999994685177,-0.160758981355257,1.04470357748438,1,1.5,0.41
59,1.49999946851268,-0.160758981355257,1.04470357748438,1,1.5,0.63
59,1.49999946852014,-0.160758981355257,1.04470357748438,1,1.5,0.26
33,20.9200071996611,-13.9983338948157,1.0436716290436,1,196.0,20.92
5,16.26,2.82658132588015,1.04179543535314,1,16.26,16.26
56,14.3299994711864,-1.95444146207818,1.04186625362667,1,14.33,1.54
88,29.999999464913,6.38121343316652,1.04765323911839,1,30.0,7.5
77,40.92,20.0925732815748,1.04556338926594,1,40.92,40.92
52,37.6999994649591,-1.84864910123363,1.04807382620234,1,37.7,6.65
8,2.32999946950465,-0.276013960466973,1.0439949522578,1,2.33,0.97
38,1.49999946781235,0.578594340613549,1.04402584789274,1,1.5,0.73
38,0.499999467762564,0.188365952911144,1.04402584789274,1,0.5,0.22
82,88.829998392494,1.88383827780005,1.04863596927046,1,88.83,28.75
91,27.4500044980715,28.6105341467604,1.04586576163063,1,56.23,27.45
75,195.999998495128,-1.92523138988539,1.04999954005737,1,196.0,58.8
15,3.59999947029153,-0.179392553379018,1.04396730003462,1,3.6,1.76
44,1.09999947074532,-0.0496347108441732,1.04736310415295,1,1.1,0.23
57,2.99999946854906,-0.131478114257938,1.04469771523759,1,3.0,0.57
57,2.99999946854803,-0.131478114257938,1.04469771523759,1,3.0,0.82
113,0.299999470582179,0.0,1.03481494552905,1,0.3,0.07
113,0.299999470596796,0.0,1.03481494552905,1,0.3,0.03
