bus_number,bus_type,P_demand,Q_demand,voltage_mag,voltage_ang
1,1,0.0,0.0,1.01369429987794,-0.990754028818512
2,2,0.0,0.0,1.02830824028826,-1.15849276237913
3,1,0.0,0.0,1.0321876453054,-0.977104673497564
4,1,0.0,0.0,1.03024254069548,-1.06011758048192
5,1,19.3309740228925,3.81693225600247,1.03202702151211,-0.991401811364937
6,1,0.0,0.0,1.02831706884819,-1.1586688080379
7,1,12.0238233152502,1.36988415257189,1.02182566073886,2.92843951074937
8,1,37.5459443883033,15.5523052723059,1.00175843241098,-1.26073561765459
9,1,0.0,0.0,1.00279097702558,0.356804367556008
10,2,12.9947042042891,3.74573592743981,1.02223703694053,3.44997655421216
11,1,0.0,0.0,1.01774022766623,-1.27368134078964
12,1,0.0,0.0,1.03300388592744,-0.932934591410272
13,1,0.0,0.0,1.02824713726062,-1.24006584174495
14,1,8.79959677431466,4.65463876178836,1.01253231622909,0.0823592042117436
15,1,1.02058317424873,0.397874089479128,1.00151946166943,0.291578328506121
16,1,11.6397755561373,3.01098168454612,1.01431974088554,-1.02879411953942
17,1,0.0,0.0,1.00760571356263,-0.724142637539453
18,1,0.0,0.0,1.03182526674007,-0.932299085260147
19,1,20.4898581171171,10.0325069244483,1.01753942383222,-1.28155407916962
20,1,9.59987680532805,1.38846835147418,1.02842616898948,-1.24279772135535
21,1,0.0,0.0,1.01401008980475,-0.932490990813364
22,1,26.4707130108957,4.03785175411979,1.04999985064829,-0.76031600793465
23,1,0.0,0.0,0.977430614193977,-0.362700375521997
24,1,3.87848909119928,0.146707443831162,1.00818097042639,-1.38223442043175
25,1,0.0,0.0,1.03876413042862,-1.06795995275541
26,1,0.0,0.0,1.01539974341283,-1.26093957459013
27,1,44.0528636286153,6.86588089478784,1.01328348588497,-1.54547950533974
28,1,0.0,0.0,1.00693744699209,-1.35930132619283
29,1,0.0,0.0,1.02617904272643,-1.36920803829355
30,1,84.1433808140954,14.0871964815232,1.02030512116613,-1.55041374489735
31,1,0.0,0.0,1.01455191281564,-1.50650168358335
32,1,22.7396455382706,5.55164539956328,1.0266704538952,-1.28019377402525
33,1,46.7455893009924,22.7966922799373,1.02709191074865,-1.28741667869327
34,1,15.951049127995,2.44779114086161,1.01588583188521,-1.27450407580933
35,2,3.56841608461948,1.1332708037664,1.02180375689219,-1.52009886424864
36,1,0.0,0.0,1.02613838144795,-1.24373476718084
37,1,0.0,0.0,1.03098820717391,-0.93627421525977
38,1,75.7215071976591,29.9240555968488,1.02844041253671,-1.38388248634103
39,1,14.1835197609086,8.574794407637,1.013450817034,-1.1695460935941
40,1,0.0,0.0,1.02626041332355,-0.887192299478601
41,1,0.0,0.0,1.0261268483331,-1.22971545303387
42,2,7.36557880280367,2.02391312834149,1.02686170887996,-1.2687285029415
43,1,0.0,0.0,1.02878327821395,-0.919547955600052
44,1,0.0,0.0,1.01375042710037,-1.1530940229513
45,2,5.267706210912,1.68956824638242,1.0236558967396,-0.849408666165878
46,1,21.0730747463038,3.80837529056595,1.03098939458793,-0.922283141976073
47,1,0.0,0.0,1.02870269628864,-0.918761480775787
48,1,29.9800220850797,6.54339628181664,1.00584758502956,-1.292876942558
49,1,0.0,0.0,1.02578171141927,-0.951678638659023
50,1,23.4625400867859,4.81664138939677,1.00869920287079,-1.00104233191791
51,1,0.0,0.0,1.01408499876009,-1.03967147952587
52,1,0.0,0.0,1.02636804621187,-0.973066809383418
53,1,0.0,0.0,1.03247009334886,-0.982677596119939
54,1,0.0,0.0,1.02845195460009,-1.16700797966407
55,1,0.0,0.0,1.01362842983439,-0.975231974731957
56,1,45.4013075034491,12.8176535655749,1.01402317300866,-1.49231346937673
57,1,0.0,0.0,1.01361758909038,-0.968651470785184
58,1,0.0,0.0,1.01372173511053,-1.10097838132385
59,1,0.0,0.0,1.01363870039221,-0.978866802115777
60,1,30.3124211285778,7.16468737373836,1.01986401342509,0.467493098929347
61,1,58.7183662354183,3.53354720118687,1.0151504059714,-1.40749815072268
62,1,0.0,0.0,1.01961681124641,0.456678217145271
63,1,15.1703068574005,0.913823020187597,1.02016076733073,0.194811286010756
64,1,0.0,0.0,1.02477456972156,-0.572233053706069
65,1,35.0474043034653,6.06364182062892,0.999426174589822,-1.97444478192237
66,1,4.68211089615982,1.91007762380475,1.02351249148108,-0.563489154656835
67,2,0.0,0.0,1.02134980396662,1.03022889972439
68,1,0.0,0.0,1.01817627233798,-0.357008865748195
69,1,59.7643432565087,15.5616494400976,1.02366011542295,-0.547739161157239
70,1,24.926284565532,10.6847341253243,1.02115057238146,0.996142634191954
71,1,2.31519915210072,0.176475130902194,1.01636211191487,-0.625566888288397
72,1,0.0,0.0,1.02339927197546,2.3592290407958
73,1,0.0,0.0,1.01664200335282,0.488739882560515
74,1,0.0,0.0,1.02239080848376,2.74858581564648
75,1,29.1133565636672,5.04334328905279,1.03267461519715,-1.17896281638325
76,1,16.5167752319158,3.97002353519016,1.01638174982543,-0.622248897928537
77,1,0.0,0.0,1.0213303216324,1.50035492688075
78,1,38.9009206156529,14.3935022178195,1.01648791201567,-0.532918947840042
79,1,0.0,0.0,1.01624267919608,-0.642943358292311
80,1,0.0,0.0,1.01950683171016,0.154643258958294
81,1,0.0,0.0,1.02214696286977,2.64410575784991
82,2,0.0,0.0,1.03552097167301,4.66727069513754
83,1,17.4203982351311,8.18243002873844,1.02138991829241,1.95160813692141
84,1,0.0,0.0,1.02003822334875,1.20714572971662
85,1,8.82961126168823,0.89097453521183,1.02119934869235,1.4795244333291
86,1,0.0,0.0,1.01797111664488,-0.36993246854604
87,1,0.0,0.0,1.0204469286781,1.14630635988606
88,1,0.0,0.0,1.01767845750236,-0.401546032935104
89,1,0.0,0.0,1.01779866856776,-0.137900570522341
90,1,3.78776193300364,3.39932577307777,1.01304430744545,-0.774157785631774
91,1,0.0,0.0,1.0202757075464,1.11841006686429
92,1,0.0,0.0,1.0204469286781,1.14630635988606
93,1,12.1547706983087,2.38338326830284,1.02109350214923,1.12356547079914
94,1,12.080056486382,6.40129266155957,1.01710600276381,0.433385268435896
95,1,17.423021078401,8.27286865946122,1.00619327125752,-0.0625714646827251
96,1,0.0,0.0,1.00619327125752,-0.0625714646827251
97,1,0.0,0.0,1.00619327125752,-0.0625714646827251
98,1,13.6540879583492,2.72376607868098,0.975051535603419,-0.241374637066979
99,2,34.0690510115575,25.2097242825703,1.0229077805836,0.551288349265548
100,1,21.7547969374133,6.19484513510779,1.0199727624361,0.729229834080662
101,2,0.0,0.0,1.02115422509439,1.13079123276207
102,1,0.0,0.0,1.01816658325126,0.21418798489851
103,1,18.2215811317992,3.54698558723778,1.00639711358841,-0.0460780993228806
104,1,0.0,0.0,1.01861264137809,0.438378190063101
105,1,55.4469446351537,9.57387157362973,1.01082883380502,-1.54161422336851
106,2,19.0718293705238,7.69417992948296,1.01855186305213,-0.328493043505659
107,1,22.0566173616377,2.89359585805769,1.0185087940581,0.468361752953664
