bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
48,114.999998065357,-12.7598709501571,1.00178086266848,1,115.0,40.83
32,196.275658471326,-23.3097568716788,1.00027799769744,1,210.0,73.57
79,218.329999024526,9.85325430878536,0.997091054323931,1,218.33,91.58
52,14.62,0.0,1.00285802285432,1,14.62,14.62
46,44.1499996136259,-5.3898307248721,1.00161563230707,1,44.15,13.77
16,6.9699992615272,-0.769876899592594,1.00312237235256,1,6.97,1.9
16,6.96999898021309,-0.769876899592594,1.00312237235256,1,6.97,3.28
109,100.99,-6.31745174501885,0.988277528663268,1,100.99,100.99
19,30.1299989939687,-3.33985256485892,1.00312682948555,1,30.13,7.93
19,30.1299991227836,-3.33985256485892,1.00312682948555,1,30.13,5.07
19,30.1299990265682,-3.33985256485892,1.00312682948555,1,30.13,7.27
19,30.1299989063938,-3.33985256485892,1.00312682948555,1,30.13,8.81
19,40.9999991027854,-4.54985258902108,1.00312682948555,1,41.0,10.16
19,40.9999989060054,-4.54985258902108,1.00312682948555,1,41.0,14.28
19,40.9999987753413,-4.54985258902108,1.00312682948555,1,41.0,8.84
55,207.5,-3.42988374212179,1.00561259023524,1,207.5,207.5
89,94.170000919989,14.2422163351868,0.99674700199555,1,221.0,94.17
24,1.2999996135391,-0.159884119860815,1.00373274277865,1,1.3,0.33
24,1.29999961353411,-0.159884119860815,1.00373274277865,1,1.3,0.62
