from_bus,to_bus,resistance,reactance,susceptance,line_rating,line_status,P_from,Q_from,P_to,Q_to
3,5,0.00206,0.012014,0.01358,234,1,33.5323835320618,5.35359043770874,-33.5100222983359,-6.67420260818079
3,6,0.000284,0.004276,0.41669,2251,1,-98.5714134963332,-76.5338707497221,98.6050147326101,32.3487821054118
4,8,0.000252,0.001008,0.0,0,1,-0.983649703703155,-2.15931396205613,0.983663001251555,2.15936715224973
5,8,0.000257,0.001071,0.0,0,1,2.91681788437022,2.41979962432604,-2.91678329154289,-2.41965546511174
3,9,0.003138,0.014732,0.00202,151,1,23.6281019454089,-12.2636490572682,-23.6073940061307,12.1445307831608
6,9,0.00507,0.122792,0.0,106,1,6.50558989478377,1.0212852648211,-6.50354490148013,-0.971756898402817
7,9,0.012141,0.034441,0.0049,61,1,-4.53350026354806,11.0202166985478,4.55014616313692,-11.4999200001414
3,11,0.000209,0.001006,0.0,0,1,10.856670836756,-26.6583978310601,-10.8550523479948,26.6661882602168
11,12,0.000254,0.001198,0.0,0,1,27.9454225087988,6.1618779581397,-27.9434792765815,-6.15271263453188
3,13,0.0001,-0.004411,0.0,452,1,9.01626089566271,3.10428565340419,-9.01617590792161,-3.1080344626639
11,14,0.005318,0.203612,0.0,82,1,-9.15267716616961,-6.8135394318187,9.15914557302693,7.06119743426925
11,15,0.003822,0.021978,0.00676,252,1,-32.4731702828163,-10.2921082725462,32.5143436461743,9.80294515726632
7,17,0.001359,0.006821,0.00528,240,1,-33.3212634080697,45.6212374658266,33.3618019031249,-45.9859026940766
10,17,0.001751,0.009255,0.00065,143,1,3.6658971160096e-13,-3.29727161631789e-14,1.98510808702493e-08,-0.0697671263602449
11,17,0.002545,0.013646,0.00843,286,1,24.5354837084467,-15.7224191909749,-24.5156259296777,14.9253064207213
14,17,0.003382,0.120197,0.0,67,1,17.3527026202071,-16.5207975743171,-17.3339264389161,17.1881070546946
15,17,0.004305,0.027172,0.02112,262,1,38.9100326194691,0.193062575585944,-38.8494615732012,-2.08183494133499
1,18,0.000267,0.001057,0.0,0,1,-70.0011202232159,-14.9209624668808,70.013844253764,14.9713343780767
15,18,0.014814,0.063423,0.00636,126,1,4.25026950134741,-0.026227824207453,-4.2477716548274,-0.647718762381078
9,19,0.004455,0.024135,0.052,280,1,25.5324065127269,0.0745180185830599,-25.5049751493625,-5.49104038772135
