bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
42,2.22999776989706,-0.269358934621574,1.02228202588439,1,2.23,1.11
49,22.9999977978803,-1.12958600585997,1.02182196437852,1,23.0,10.25
44,27.91,-2.08956656833169,1.02232215820021,1,27.91,27.91
67,164.990004157052,-32.6167385147742,1.02620799612261,1,332.62,164.99
37,2.99999729782122,-0.369841801136652,1.02335981099845,1,3.0,0.81
22,1.02999765071336,-0.0498199751467304,1.02737417905833,1,1.03,0.47
22,1.02999765082175,-0.0498199751467304,1.02737417905833,1,1.03,0.12
4,61.5500054199418,-24.5042525325813,1.02410067165506,1,220.85,61.55
41,2.01999779233141,-0.2494347842446,1.02213459674518,1,2.02,0.27
41,2.01999779233231,-0.2494347842446,1.02213459674518,1,2.02,0.25
97,162.208792012165,-21.4392198968206,1.02114399126939,1,193.15,24.98
36,16.240019556263,-6.64955427870138,1.02193039379489,1,59.93,16.24
36,19.9400057852986,-6.64955427870138,1.02193039379489,1,59.93,19.94
36,18.9000119444131,-6.64955427870138,1.02193039379489,1,59.93,18.9
35,596.676552634254,-100.079873521211,1.02366992793556,1,1220.5,192.09
