bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
102,255.488771445182,-54.8997795714169,1.00839711979806,1,450.0,138.71
116,56.9999994564048,-6.32994079948037,1.02038163731843,1,57.0,9.03
116,56.9999994280307,-6.32994079948037,1.02038163731843,1,57.0,12.74
116,56.999999453546,-6.32994079948037,1.02038163731843,1,57.0,16.46
116,56.9999994357303,-6.32994079948037,1.02038163731843,1,57.0,28.1
116,56.9999994459348,-6.32994079948037,1.02038163731843,1,57.0,25.08
8,61.4999994128893,-4.56682658628504,1.00822118128142,1,61.5,20.98
38,329.776238399492,23.035978191981,1.00927184551081,1,330.0,156.37
28,40.73,-2.32947561223078,1.00541435608798,1,40.73,40.73
95,44.9999995931763,-2.20947188226879,1.00805078183128,1,45.0,17.26
67,15.5999995890296,-0.320056134820149,1.00256185063606,1,15.6,4.3
45,61.2199994172494,-0.453669042041155,1.00977437424838,1,61.22,22.31
88,1.49999959335425,-0.0694077979240017,1.00646765951194,1,1.5,0.69
92,35.99999959309,-1.75915856781962,1.007424325625,1,36.0,16.66
22,234.899999453937,35.0602552595463,1.00904347178406,1,234.9,70.47
9,30.3999994553833,-3.35676547942957,1.00709961579637,1,30.4,12.95
101,10.4999996011234,2.23958316387346,1.00369696397891,1,10.5,1.88
97,1.49999959148345,-0.219923503923681,1.01806214131444,1,1.5,0.73
96,55.9999995920032,-8.05965718551337,1.01184324979203,1,56.0,19.29
