bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
5,115.41,-8.36866665761287,1.01420249754649,1,115.41,115.41
90,119.999996001785,-13.3175276650016,1.01729020709498,1,120.0,30.29
3,132.430002146009,-38.2775393842864,1.01171491621751,1,313.8,132.43
92,55.5,0.0,1.0192507441783,1,55.5,55.5
25,29.7,0.0,1.0246969761025,1,29.7,29.7
77,100.99,-6.31699739158232,1.01915896476862,1,100.99,100.99
117,261.763150564847,-4.18568490919034,1.01647692528268,1,408.08,109.2
54,118.630020580119,-30.5097390506275,1.02455309637872,1,250.05,118.63
52,43.8699973207523,-4.86905373118176,1.02129224236171,1,43.87,15.01
52,43.8699978450447,-4.86905373118176,1.02129224236171,1,43.87,19.75
52,43.8699977187909,-4.86905373118176,1.02129224236171,1,43.87,18.1
52,43.8699976514692,-4.86905373118176,1.02129224236171,1,43.87,19.04
32,117.999978196867,-14.3996598256451,1.02370856347557,1,118.0,44.42
64,93.9999665260209,4.04405376138805,1.03305064572391,1,94.0,16.86
64,93.2769214267739,4.04405376138805,1.03305064572391,1,94.0,16.67
64,93.999663932284,4.04405376138805,1.03305064572391,1,94.0,43.75
64,93.999824753114,4.04405376138805,1.03305064572391,1,94.0,40.49
