bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
71,48.4299867777847,-5.3798787381335,0.978091897335139,1,48.43,14.72
15,469.834964718756,-60.2498276706117,0.966910084435797,1,542.8,162.84
117,18.9999981065747,-2.31986428609518,0.975246740628709,1,19.0,4.67
82,50.6910839105751,-6.65986470070378,0.974254226965071,1,60.0,22.35
65,391.945892491508,-21.8389020047011,0.954705426122953,1,545.1,233.56
51,14.1100036072335,-4.31984918821475,0.971188387306908,1,38.9,14.11
62,82.0,-5.13986684891325,0.975378999809314,1,82.0,82.0
53,89.4109236479206,-14.7398441504718,0.9676975372115,1,132.75,55.29
116,162.999998112112,-19.8898548441423,0.972988272092145,1,163.0,69.53
86,0.699998116230767,-0.029870022567135,0.97550429529303,1,0.7,0.23
86,0.699998116388016,-0.029870022567135,0.97550429529303,1,0.7,0.08
118,0.829998107568446,-0.0398655606979383,0.976053181283799,1,0.83,0.37
66,49.9999981096007,-7.19987922389993,0.977277457920156,1,50.0,15.08
106,1.79999811069676,-0.0898774510002747,0.976897511786045,1,1.8,0.26
106,14.999998110866,-0.739879125398615,0.976897511786045,1,15.0,4.84
106,14.9999981108665,-0.739879125398615,0.976897511786045,1,15.0,4.7
106,14.9999981108695,-0.739879125398615,0.976897511786045,1,15.0,3.54
111,0.699998113220347,-0.0298475412079303,0.972391180616105,1,0.7,0.18
60,38.3999853998035,-4.25984977486514,0.972437075817245,1,38.4,8.0
