bus_number,P_output,Q_output,voltage_mag,gen_status,P_max,P_min
28,133.329999704623,-14.799923766877,0.988067313837317,1,133.33,17.28
88,2.39999974748241,-0.119930271907275,0.986897222751043,1,2.4,0.3
88,2.39999974752034,-0.119930271907275,0.986897222751043,1,2.4,1.07
88,2.39999974751919,-0.119930271907275,0.986897222751043,1,2.4,1.05
67,757.837899157537,455.529979149134,1.00117924151636,1,977.53,346.64
31,83.19,-5.23992867165188,0.987975188654371,1,83.19,83.19
22,22.81,-1.3099020059768,0.984534023360809,1,22.81,22.81
15,0.499999741254511,-0.0596175983426029,0.999283760041861,1,0.5,0.07
11,0.699999740093979,-0.0298655699104712,0.99644483534097,1,0.7,0.09
118,0.899999741388763,0.295731767852719,0.998250483084352,1,0.9,0.44
118,0.899999741388763,0.295731767852719,0.998250483084352,1,0.9,0.44
118,0.899999741379589,0.295731767852719,0.998250483084352,1,0.9,0.35
25,74.9999997375748,-3.66990692616286,0.98617729688597,1,75.0,10.71
90,0.699999745391061,-0.0297798232217562,0.986717902895174,1,0.7,0.3
78,15.9999997181726,0.0,0.989817534660074,1,16.0,5.95
117,250.999999630001,53.4599817342929,0.993970255256409,1,251.0,81.53
100,2.12999974347125,0.371036079905987,0.987402066808833,1,2.13,0.45
86,15.9999996926424,-1.77970076770044,0.986812176846052,1,16.0,5.19
3,2.59999974977498,-0.319851317065871,0.986668096514586,1,2.6,1.26
82,8.89999968347828,-0.989871879978041,0.986270786411966,1,8.9,2.61
82,8.89999969480437,-0.989871879978041,0.986270786411966,1,8.9,1.93
29,53.3299997375808,-6.50991102270698,0.986335782122089,1,53.33,12.07
56,4.99999971222669,-0.549963440973154,0.986719901611562,1,5.0,2.03
93,1.79999974701541,-0.21990520913214,0.986392447760231,1,1.8,0.53
91,4.52999973680674,-0.549889978397659,0.984909268269706,1,4.53,1.25
91,4.52999973681529,-0.549889978397659,0.984909268269706,1,4.53,1.71
91,4.52999973682729,-0.549889978397659,0.984909268269706,1,4.53,2.23
91,4.52999973681848,-0.549889978397659,0.984909268269706,1,4.53,1.86
91,4.52999973681937,-0.549889978397659,0.984909268269706,1,4.53,1.9
36,119.999999737464,-17.2798876147023,0.98369801284247,1,120.0,34.41
