bus_number,bus_type,P_demand,Q_demand,voltage_mag,voltage_ang
1,1,0.0,0.0,1.00228187531806,-3.29718626703072
2,1,20.502859833855,1.98124285470273,0.992966382238249,-3.36777750298769
3,1,0.0,0.0,1.00990674174716,-3.20436232725823
4,1,11.6923533661245,4.67862244398654,0.998101197000499,-3.06424733124428
5,1,36.3728617129581,7.74892523265671,1.00676152352993,-3.55015294898579
6,3,0.0,0.0,0.989803750827508,0.0
7,1,0.0,0.0,1.00426375187242,-3.31253867606042
8,1,27.4586725235189,1.9288951473201,0.996973805391124,-3.09023247879821
9,1,27.018192610045,4.7661633867417,0.996475155484271,-3.06860327642391
10,2,0.0,0.0,1.00177076118023,-2.13935604698659
11,1,0.0,0.0,0.99792488462853,-3.08709740085684
12,1,0.0,0.0,1.00079523497971,-2.65587201872012
13,1,0.0,0.0,0.997922910561788,-2.92410250013509
14,1,0.0,0.0,1.00445419987353,-3.33397918694193
15,1,0.0,0.0,0.987642849640612,-3.76873167148184
16,1,29.6813518158057,11.8857636728194,0.996441120491528,-3.15448545216032
17,1,0.0,0.0,0.969731898698445,-3.74034939242461
18,1,16.3287411138847,8.28495949614183,0.983465114812781,-3.71292007920207
19,1,7.74200233626865,1.9592437807901,0.996103282516344,-3.03189795578829
20,1,0.0,0.0,0.987577045406113,-3.76865833777044
21,1,0.0,0.0,0.986594696565569,-3.49271591701801
22,1,0.0,0.0,0.995630563786429,-3.08172050056488
23,1,12.6962917008607,3.29788341801777,0.974798236348312,-3.12714386243866
24,1,0.0,0.0,0.995358599608586,-3.09625754349616
25,1,41.3270633720364,6.60904476346956,0.994539161571233,-3.14212018528168
26,1,34.4210339002768,7.76850659953218,0.969656756616518,-3.89684148511751
27,1,12.2844869063721,1.79468095507936,0.995783506822873,-3.07499549028871
28,1,4.46035637429964,1.3285059098046,0.995256198889438,-2.34227663254318
29,1,0.0,0.0,0.99573345629195,-3.0722086494337
30,1,0.0,0.0,0.995233025811032,-3.10155284774893
31,2,0.0,0.0,1.00217965098298,-2.7087530336611
32,1,0.0,0.0,0.997296500704613,-2.91978360339387
33,2,0.0,0.0,0.999328585888263,-2.07035709494731
34,1,5.2755749553922,1.71684676283078,1.00347844692497,-3.00186423842279
35,1,26.0143523402293,8.96866261955397,1.00354440261911,-3.05003853313433
36,2,0.0,0.0,0.997119030905687,-2.90963878784162
37,1,22.870599916447,5.3999056188032,0.994942459965593,-2.14490358660867
38,1,13.1281075749282,7.7733962978266,0.985763270996751,-3.35602131391856
39,1,25.5107700561132,10.8075664484427,0.993043733392481,-3.04436772082516
40,1,0.0,0.0,1.00455090096811,-3.04155664309744
41,1,22.6178297097566,6.21036582881684,1.00384566278154,-3.0578516563507
42,1,16.4974524331905,2.19475190467558,0.996868623665617,-2.55694280838164
43,1,14.976830272586,10.7606775626667,0.994848162484766,-2.06710965123517
44,1,0.0,0.0,1.00386031379897,-3.0369251509945
45,1,30.6300647168411,9.76161809057202,0.978628244674889,-3.40078459254104
46,1,0.0,0.0,0.997018955166167,-2.92039490659452
47,2,0.0,0.0,1.00337416348313,-3.01067273651315
48,1,0.0,0.0,0.999635403344823,-3.23023056092632
49,1,17.2208957366521,4.5602931691829,0.998003590435848,-3.3089753203994
50,2,0.0,0.0,1.00002668527913,-2.96039605801273
51,1,0.0,0.0,0.993749898071639,-3.15817139641048
52,1,0.0,0.0,0.995569686056493,-3.13826341744618
53,1,0.0,0.0,1.00244500927445,-2.72556580695313
54,1,0.0,0.0,0.995868374574685,-3.06808566248499
55,2,0.0,0.0,0.995461763530536,-3.11949289067524
56,1,0.0,0.0,1.00203973337259,-3.29949390398032
57,1,10.4445823478777,2.99826210670813,0.996377367357093,-2.99263599015368
58,1,21.3270126212309,4.28668235734976,0.993403274971484,-3.15539694831001
59,1,0.0,0.0,1.00041438268447,-2.83139657871058
60,1,0.0,0.0,0.980755357772683,-4.29686343571899
61,1,23.6299727846862,7.39656838897002,1.00026917321298,-3.06786567923325
62,1,41.1625240109485,11.182138486357,1.0026958213552,-3.02715641240669
63,1,0.0,0.0,1.00460203398621,-3.12130945176204
64,1,0.0,0.0,0.999951386161236,-3.37226461589808
65,2,0.0,0.0,1.00427008233923,-3.12196420315983
66,1,1.50436848170275,0.62653200167325,0.998123930047449,-2.90656886376817
67,2,0.0,0.0,0.999597572557394,-3.0032905732913
68,1,0.0,0.0,1.00310346430771,-3.07176009748098
69,2,0.0,0.0,0.998416901144532,-3.13511734873038
70,1,0.0,0.0,1.00312857748701,-3.05720699942122
71,2,0.0,0.0,1.00059787272998,-3.34511571031382
72,1,19.4018921852805,5.75181085157526,0.99839243485983,-3.65128875944208
73,1,0.0,0.0,1.0030920050316,-3.07163669070242
